idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.0859381369016126,0.125,17,0.125,0.98,0.14,,,,,61216,1307,1279,0.002558,0.00252759226181213,1.3086728e-05,0,0,0,2,0
1,1,0.0859381369016126,0.125,17,0.125,0.98,0.14,,,,,61216,1307,1279,0.002558,0.00252759226181213,1.3086728e-05,0,0,0,2,0
