idx,clientVars,period,p,q,delay,theoretical_vwd_rate,theoretical_wld_rate,theoretical_dbldf_rate,vwd_deficit,packet_deadline_array,delay_time_array,mc,channel_states,mu,activations,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,weight,aoi_lambda
1,0.00847924992645641,11,0.85836081469816,0.2326,15,0.0635943744484231,0.00049887126721562,0.00798194027544993,,,,,,0.0909090909090909,,,,,,0,1,0.0815908232322845
2,0.00305262855972647,11,0.708114097977095,0.191885902022905,25,0.0381578569965809,0.00230958920007232,0.0133032337924165,,,,,,0.0909090909090909,,,,,,0,1,0.116218762321359
3,0.00155751799913007,11,0.668774425867256,0.181225574132744,35,0.0272565649847762,0.00633751276499844,0.0186245273093832,,,,,,0.0909090909090909,,,,,,0,1,0.125467362780264
4,0.000942234065672916,11,0.629434753757418,0.170565246242582,45,0.0212002664776406,0.0134695242148217,0.0239458208263498,,,,,,0.0909090909090909,,,,,,0,1,0.150580020169471
5,0.000630771423242637,11,0.590095081647579,0.159904918352421,55,0.0173462141391725,0.02459250580237,0.0292671143433164,,,,,,0.0909090909090909,,,,,,0,1,0.187071280266921
6,0.00045163456737934,11,0.55075540953774,0.14924459046226,65,0.0146781234398286,0.040593339780471,0.034588407860283,,,,,,0.0909090909090909,,,,,,0,1,0.10853647372592
7,0.000339238603408736,11,0.511415737427902,0.138584262572098,75,0.0127214476278276,0.0623589084019525,0.0399097013772496,,,,,,0.0909090909090909,,,,,,0,1,0.196446277289208
8,0.000264121192715636,11,0.472076065318063,0.127923934681937,85,0.0112251506904145,0.0907760939196423,0.0452309948942163,,,,,,0.0909090909090909,,,,,,0,1,0.0560982337217952
9,0.000211450637836692,11,0.432736393208224,0.117263606791775,95,0.0100439052972429,0.126731778586368,0.0505522884111829,,,,,,0.0909090909090909,,,,,,0,1,0.0559621262872497
10,0.000173097934675642,11,0.393396721098386,0.106603278901614,105,0.00908764157047123,0.171112844654958,0.0558735819281495,,,,,,0.0909090909090909,,,,,,0,1,0.0953006209589785
