idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.0859377731579425,0.125,7,0.125,0.98,0.14,,,,,59402,3121,3098,0.006196,0.00613841236842446,7.6780832e-05,0,0,0,2,0
1,1,0.0859377731579425,0.125,7,0.125,0.98,0.14,,,,,59402,3121,3098,0.006196,0.00613841236842446,7.6780832e-05,0,0,0,2,0
