idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00336311532049272,0.0458815449718189,0.5,0.01,0.95,0.06,,,,,1373,5507,127,0.000846666666666667,2.32515434554891e-05,1.43368888888889e-06,0,0,0,2,0
2,0.1,0.00334845046512949,0.0457352965610752,0.5,0.01,0.95,0.06,,,,,1380,5500,120,0.0008,2.31807329282007e-05,1.28e-06,0,0,0,2,0
3,0.1,0.00332971828731465,0.0455669969678603,0.5,0.01,0.95,0.06,,,,,1376,5504,124,0.000826666666666667,2.29616867702869e-05,1.36675555555556e-06,0,0,0,2,0
4,0.1,0.00338423170509987,0.0461136020185865,0.5,0.01,0.95,0.06,,,,,1372,5505,128,0.000853333333333333,2.32051215369327e-05,1.45635555555556e-06,0,0,0,2,0
5,0.1,0.00334992918743246,0.0457605828948915,0.5,0.01,0.95,0.06,,,,,1384,5499,116,0.000773333333333333,2.31150528597753e-05,1.19608888888889e-06,0,0,0,2,0
6,0.1,0.0024915828059226,0.0456340101630554,0.5,0.01,0.95,0.06,,,,,1352,5526,148,0.000986666666666667,6.14930656787133e-07,9.73511111111111e-07,0,0,0,1,0
7,0.1,0.0033349862227717,0.0456149654364911,0.5,0.01,0.95,0.06,,,,,1370,5511,130,0.000866666666666667,2.30189176687998e-05,7.51111111111111e-07,0,0,0,1,0
8,0.1,0.00334847684170545,0.0457460282133745,0.5,0.01,0.95,0.06,,,,,1374,5506,126,0.00084,2.31085016756355e-05,7.056e-07,0,0,0,1,0
9,0.1,0.00336780541989957,0.045938952885097,0.5,0.01,0.95,0.06,,,,,1363,5514,137,0.000913333333333333,2.32007258495332e-05,8.34177777777778e-07,0,0,0,1,0
10,0.1,0.00337257027313856,0.0459792795024347,0.5,0.01,0.95,0.06,,,,,1360,5519,140,0.000933333333333333,2.32732132187584e-05,8.71111111111111e-07,0,0,0,1,0
