idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.0859534665115614,0.125,20,0.125,0.98,0.14,,,,,61420,1103,1072,0.002144,0.00214883666278904,9.193472e-06,0,0,0,2,0
1,1,0.0859534665115614,0.125,20,0.125,0.98,0.14,,,,,61420,1103,1072,0.002144,0.00214883666278904,9.193472e-06,0,0,0,2,0
