idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,49.9286059629741,0.0474089944254541,1,0.1,0.6,0.15,,,,,10150,4548,4850,0.0323333333333333,1.00210886880795,0.00209088888888889,0,0,0,2,0
2,0.1,38.2252131441147,0.0951222537243858,1,0.1,0.75,0.4,,,,,11572,3128,3428,0.0228533333333333,1.00025524350838,0.00104454968888889,0,0,0,2,0
3,0.1,33.6602447961476,0.108914995714757,1,0.1,0.55,0.3,,,,,11235,3465,3765,0.0251,0.99947043552251,0.00126002,0,0,0,2,0
4,0.1,52.5092945024723,0.0511781650947215,1,0.1,0.8,0.25,,,,,11158,3542,3842,0.0256133333333333,1.00186128024934,0.00131208568888889,0,0,0,2,0
5,0.1,0.00108465964850903,0.105728724069127,1,0.1,0.65,0.5,,,,,11597,3104,3403,0.0226866666666667,2.5850681954032e-05,0.00102936968888889,0,0,0,2,0
6,0.1,38.1211501573334,0.0950768063364788,1,0.1,0.85,0.45,,,,,11694,3006,3306,0.02204,1.00025832533954,0.0004857616,0,0,0,1,0
7,0.1,0.00233333766594111,0.124328110375117,1,0.1,0.7,0.1,,,,,9178,5521,5822,0.0388133333333333,8.78656292295988e-10,0.00150647484444444,0,0,0,1,0
8,0.1,46.9151315312615,0.0665546243574516,1,0.1,0.5,0.2,,,,,10606,4094,4394,0.0292933333333333,1.00142679893644,0.000858099377777778,0,0,0,1,0
9,0.1,18.0471202397821,0.177174427129004,1,0.1,0.9,0.35,,,,,11489,3211,3511,0.0234066666666667,0.991483921428489,0.000547872044444444,0,0,0,1,0
10,0.1,0.00152345724631534,0.108250522606237,1,0.1,0.45,0.5,,,,,11390,3310,3610,0.0240666666666667,1.97705929883863e-05,0.000579204444444444,0,0,0,1,0
