idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.583333928783319,0.5,15,0.5,0.3,0.3,,,,,240190,8843,9808,0.019616,0.0194444642927773,0.000769574912,0,0,0,2,0
1,1,0.583333928783319,0.5,15,0.5,0.3,0.3,,,,,240190,8843,9808,0.019616,0.0194444642927773,0.000769574912,0,0,0,2,0
