idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.245026795931773,0.504950495049505,12,0.5,0.5,0.51,,,,,73630,1734,1366,0.00910666666666667,0.615762820974265,0.000165862755555556,0,0,0,2,0
1,1,0.245026795931773,0.504950495049505,12,0.5,0.5,0.51,,,,,73630,1734,1366,0.00910666666666667,0.615762820974265,0.000165862755555556,0,0,0,2,0
