idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.250000316977496,0.5,8,0.5,0.5,0.5,,,,,72496,2216,2502,0.01668,0.0156250198110935,0.0005564448,0,0,0,2,0
1,1,0.250000316977496,0.5,8,0.5,0.5,0.5,,,,,72496,2216,2502,0.01668,0.0156250198110935,0.0005564448,0,0,0,2,0
