idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00244569975077895,0.0457971171876866,0.1,0.01,0.95,0.06,,,,,583,6255,917,0.00611333333333333,0.0535386344321665,7.47456888888889e-05,0,0,0,2,0
2,0.1,0.00244569998504615,0.0457971213447787,0.1,0.01,0.95,0.06,,,,,565,6276,935,0.00623333333333333,0.0535386312440619,7.77088888888889e-05,0,0,0,2,0
3,0.1,0.00244569891329674,0.045797121679668,0.1,0.01,0.95,0.06,,,,,567,6270,933,0.00622,0.0535385610975588,7.73768e-05,0,0,0,2,0
4,0.1,0.00244569947010835,0.0457971166491162,0.1,0.01,0.95,0.06,,,,,590,6248,910,0.00606666666666667,0.0535386188040705,7.36088888888889e-05,0,0,0,2,0
5,0.1,0.0024457028218398,0.0457971511948961,0.1,0.01,0.95,0.06,,,,,557,6277,943,0.00628666666666667,0.0535386823433431,7.90443555555556e-05,0,0,0,2,0
6,0.1,0.00244570231538693,0.045797152140194,0.1,0.01,0.95,0.06,,,,,572,6265,928,0.00618666666666667,0.0535386457499443,3.82748444444444e-05,0,0,0,1,0
7,0.1,0.00244569882617621,0.0457971044086995,0.1,0.01,0.95,0.06,,,,,546,6294,954,0.00636,0.0535386311301375,4.04496e-05,0,0,0,1,0
8,0.1,0.00244570106099393,0.045797134332562,0.1,0.01,0.95,0.06,,,,,565,6272,935,0.00623333333333333,0.0535386433304972,3.88544444444444e-05,0,0,0,1,0
9,0.1,0.00244569711583455,0.045797087174392,0.1,0.01,0.95,0.06,,,,,519,6317,981,0.00654,0.0535385969822325,4.27716e-05,0,0,0,1,0
10,0.1,0.00244570298040569,0.0457971535026973,0.1,0.01,0.95,0.06,,,,,582,6258,918,0.00612,0.0535386824006479,3.74544e-05,0,0,0,1,0
