idx,clientVars,period,p,q,delay,theoretical_vwd_rate,theoretical_wld_rate,theoretical_dbldf_rate,vwd_deficit,packet_deadline_array,delay_time_array,mc,channel_states,mu,activations,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,weight,aoi_lambda
1,0.000129994838398795,21,0.912278308291233,0.15,102,,0.000327596586179579,,,,,,,0.0476190476190476,,,,,,0,3.11453156800177e-08,0.0223382623528599
2,0.000133838974463906,21,0.815854363317252,0.134145636682748,103,,4.46003613498632e-05,,,,,,,0.0476190476190476,,,,,,0,4.0669005015323e-09,0.0375987301585345
3,0.000134370669593742,21,0.794384511651008,0.130615488348992,104,,1.38925910364332e-05,,,,,,,0.0476190476190476,,,,,,0,1.2208295050929e-09,0.0474434577218413
4,0.000134434166280157,21,0.772914659984765,0.127085340015235,104,,6.26559348170078e-06,,,,,,,0.0476190476190476,,,,,,0,5.177082691539e-10,0.0471649034226581
5,0.000134367370607927,21,0.751444808318521,0.123555191681478,104,,3.52712234412308e-06,,,,,,,0.0476190476190476,,,,,,0,2.65611619659e-10,0.0352437968147486
6,0.000134329537430407,21,0.729974956652278,0.120025043347722,104,,2.31318656049264e-06,,,,,,,0.0476190476190476,,,,,,0,1.53790833663e-10,0.015062577206768
7,0.000134309330053984,21,0.708505104986034,0.116494895013965,104,,1.71396762281622e-06,,,,,,,0.0476190476190476,,,,,,0,9.8572471166e-11,0.0364153203432499
8,0.00013429705579611,21,0.687035253319791,0.112964746680209,104,,1.36257192864443e-06,,,,,,,0.0476190476190476,,,,,,0,6.61837336185e-11,0.0247480711200922
9,0.000134289447940434,21,0.665565401653547,0.109434598346452,104,,1.14889332567258e-06,,,,,,,0.0476190476190476,,,,,,0,4.64858011146e-11,0.0480397351234152
10,0.000134284526090792,21,0.644095549987304,0.105904450012696,104,,1.01219721678226e-06,,,,,,,0.0476190476190476,,,,,,0,3.38833445834e-11,0.0215674939464296
11,0.000134281210752112,21,0.622625698321061,0.102374301678939,104,,9.20765921141763e-07,,,,,,,0.0476190476190476,,,,,,0,2.5453491592e-11,0.0230626668244082
12,0.00013427889938068,21,0.601155846654817,0.0988441533451827,104,,8.57319433103194e-07,,,,,,,0.0476190476190476,,,,,,0,1.96035627508e-11,0.0282155170259482
13,0.000134277240147527,21,0.579685994988574,0.0953140050114262,104,,8.11920827467418e-07,,,,,,,0.0476190476190476,,,,,,0,1.54175731241e-11,0.043896288502281
14,0.000134276018888545,21,0.55821614332233,0.0917838566776697,104,,7.78582781129897e-07,,,,,,,0.0476190476190476,,,,,,0,1.23435653474e-11,0.0450784554222825
15,0.00013427510037699,21,0.536746291656087,0.0882537083439131,104,,7.53551683233813e-07,,,,,,,0.0476190476190476,,,,,,0,1.00354817032e-11,0.025878899485096
16,0.000134274396453696,21,0.515276439989843,0.0847235600101566,104,,7.34392971086442e-07,,,,,,,0.0476190476190476,,,,,,0,8.2688617181e-12,0.0215665891765078
17,0.000134273848009604,21,0.4938065883236,0.0811934116764001,104,,7.19480544454161e-07,,,,,,,0.0476190476190476,,,,,,0,6.8937779696e-12,0.0185953530098528
18,0.000134273414420913,21,0.472336736657356,0.0776632633426435,104,,7.07700100264677e-07,,,,,,,0.0476190476190476,,,,,,0,5.8074883349e-12,0.043697199972705
19,0.000134273067151532,21,0.450866884991113,0.074133115008887,104,,6.98270632226944e-07,,,,,,,0.0476190476190476,,,,,,0,4.9379801791e-12,0.007939113795324
20,0.000134272785760708,21,0.429397033324869,0.0706029666751305,104,,6.90633679516886e-07,,,,,,,0.0476190476190476,,,,,,0,4.233759814e-12,0.00971869795040451
