idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,7.28501924943635,0.0370514657691374,7,0.04,0.95,0.05,,,,,5713,286,285,0.0019,1.00568243556305,7.22e-06,0,0,0,2,0
2,0.1,9.7361523134907e-06,0.0400126165660871,7,0.04,0.95,0.05,,,,,5706,286,288,0.00192,1.32156865733751e-08,7.3728e-06,0,0,0,2,0
3,0.1,0.00114667490556189,0.0408224431025357,7,0.04,0.95,0.05,,,,,5741,259,256,0.00170666666666667,4.35594303971307e-05,5.82542222222222e-06,0,0,0,2,0
4,0.1,5.12569258576757e-05,0.0400473737122395,7,0.04,0.95,0.05,,,,,5713,281,282,0.00188,2.4016296562025e-06,7.0688e-06,0,0,0,2,0
5,0.1,0.000357631202803875,0.0402835087790177,7,0.04,0.95,0.05,,,,,5772,230,227,0.00151333333333333,1.51369984120045e-05,4.58035555555556e-06,0,0,0,2,0
6,0.1,0.00101581541431597,0.0460997121549009,7,0.04,0.95,0.05,,,,,5746,250,248,0.00165333333333333,3.09325399896471e-37,2.73351111111111e-06,0,0,0,1,0
7,0.1,9.18592998912402,0.0322213488470819,7,0.04,0.95,0.05,,,,,5747,252,249,0.00166,1.0119257601036,2.7556e-06,0,0,0,1,0
8,0.1,0.00517749312694978,0.0435474040685074,7,0.04,0.95,0.05,,,,,5716,281,280,0.00186666666666667,6.82576705587304e-05,3.48444444444444e-06,0,0,0,1,0
9,0.1,0.00151824444012826,0.0410702138764988,7,0.04,0.95,0.05,,,,,5699,298,296,0.00197333333333333,5.17735539082951e-05,3.89404444444445e-06,0,0,0,1,0
10,0.1,0.000123056373106472,0.0401069738856149,7,0.04,0.95,0.05,,,,,5733,266,262,0.00174666666666667,5.18204108482064e-06,3.05084444444444e-06,0,0,0,1,0
