idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,32.3234903237674,0.0364710457999229,3.5,0.1,0.6,0.15,,,,,14264,432,735,0.0049,1.01385295446228,4.802e-05,0,0,0,2,0
2,0.1,0.000460659446576701,0.100740573267486,3.5,0.1,0.75,0.4,,,,,14682,15,316,0.00210666666666667,1.29623640751481e-05,8.87608888888889e-06,0,0,0,2,0
3,0.1,0.00051051471257088,0.100768357438642,3.5,0.1,0.55,0.3,,,,,14649,48,349,0.00232666666666667,2.65773903520027e-05,1.08267555555556e-05,0,0,0,2,0
4,0.1,32.6444370985811,0.0385010639616227,3.5,0.1,0.8,0.25,,,,,14632,65,366,0.00244,1.01327465352374,1.19072e-05,0,0,0,2,0
5,0.1,0.000539767330721961,0.100815306122459,3.5,0.1,0.65,0.5,,,,,14693,5,306,0.00204,2.55892352442451e-05,8.3232e-06,0,0,0,2,0
6,0.1,0.000456246929151336,0.100744767903882,3.5,0.1,0.85,0.45,,,,,14685,11,313,0.00208666666666667,1.09010333758252e-05,4.35417777777778e-06,0,0,0,1,0
7,0.1,3.66538666102267,0.12438740804522,3.5,0.1,0.7,0.1,,,,,13429,1266,1570,0.0104666666666667,0.954493889478632,0.000109551111111111,0,0,0,1,0
8,0.1,19.2142949712564,0.175685267761386,3.5,0.1,0.5,0.2,,,,,14557,140,443,0.00295333333333333,0.97280360863534,8.72217777777778e-06,0,0,0,1,0
9,0.1,0.000487206673422472,0.100749020390175,3.5,0.1,0.9,0.35,,,,,14672,24,326,0.00217333333333333,2.11972350367343e-05,4.72337777777778e-06,0,0,0,1,0
10,0.1,0.000579146077860152,0.100874813141942,3.5,0.1,0.45,0.5,,,,,14668,29,330,0.0022,2.55810932785618e-05,4.84e-06,0,0,0,1,0
