idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,32.3234903237674,0.0364710457999229,3.5,0.1,0.6,0.15,,,,,14276,416,723,0.00482,1.01385295446228,4.64648e-05,0,0,0,2,0
2,0.1,0.000460659446576701,0.100740573267486,3.5,0.1,0.75,0.4,,,,,14684,9,314,0.00209333333333333,1.29623640751481e-05,8.76408888888889e-06,0,0,0,2,0
3,0.1,0.00051051471257088,0.100768357438642,3.5,0.1,0.55,0.3,,,,,14658,34,340,0.00226666666666667,2.65773903520027e-05,1.02755555555556e-05,0,0,0,2,0
4,0.1,32.6444370985811,0.0385010639616227,3.5,0.1,0.8,0.25,,,,,14622,70,376,0.00250666666666667,1.01327465352374,1.25667555555556e-05,0,0,0,2,0
5,0.1,0.000539767330721961,0.100815306122459,3.5,0.1,0.65,0.5,,,,,14681,12,317,0.00211333333333333,2.55892352442451e-05,8.93235555555556e-06,0,0,0,2,0
6,0.1,0.000456246929151336,0.100744767903882,3.5,0.1,0.85,0.45,,,,,14689,3,309,0.00206,1.09010333758252e-05,4.2436e-06,0,0,0,1,0
7,0.1,3.66538666102267,0.12438740804522,3.5,0.1,0.7,0.1,,,,,13324,1367,1676,0.0111733333333333,0.954493889478632,0.000124843377777778,0,0,0,1,0
8,0.1,19.2142949712564,0.175685267761386,3.5,0.1,0.5,0.2,,,,,14562,130,437,0.00291333333333333,0.97280360863534,8.48751111111111e-06,0,0,0,1,0
9,0.1,0.000487206673422472,0.100749020390175,3.5,0.1,0.9,0.35,,,,,14667,25,332,0.00221333333333333,2.11972350367343e-05,4.89884444444444e-06,0,0,0,1,0
10,0.1,0.000579146077860152,0.100874813141942,3.5,0.1,0.45,0.5,,,,,14668,23,329,0.00219333333333333,2.55810932785618e-05,4.81071111111111e-06,0,0,0,1,0
