idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.2,0.00807763585763812,0.116651867142854,2,0.1,0.7,0.5,,,,,12996,3674,2004,0.01336,0.000262328959221563,0.0003569792,0,,0,0,2,0
2,0.2,0.00225276241155666,0.205270038351436,2,0.2,0.656,0.45,,,,,26452,5213,3547,0.0236466666666667,8.63183333413734e-05,0.00111832968888889,0,,0,0,2,0
3,0.2,0.00490291997633161,0.21045514738395,2,0.2,0.93,0.375,,,,,27224,4442,2776,0.0185066666666667,0.000197508051239483,0.000342496711111111,0,,0,0,1,0
4,0.2,0.0057459305864003,0.212061432549229,2,0.2,0.457,0.23,,,,,24723,6943,5276,0.0351733333333333,0.000225654795093953,0.00123716337777778,0,,0,0,1,0
5,0.2,0.00492458930989581,0.110433670525393,2,0.1,0.845,0.11,,,,,12652,4000,2348,0.0156533333333333,0.000208670557982203,0.000245026844444444,0,,0,0,1,0
