idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,128.726997454166,0.00512156539434713,2,0.1,0.6,0.15,,,,,13029,1669,1970,0.0131333333333333,1.002952556484,0.000344968888888889,0,0,0,2,0
2,0.1,8.27179953339518e-07,0.100015404102131,2,0.1,0.75,0.4,,,,,14162,538,837,0.00558,4.46193054018019e-33,6.22728e-05,0,0,0,2,0
3,0.1,2.99841813683703e-08,0.100007475137446,2,0.1,0.55,0.3,,,,,13948,752,1051,0.00700666666666667,0,9.81867555555555e-05,0,0,0,2,0
4,0.1,125.857242689143,0.0866265854340046,2,0.1,0.8,0.25,,,,,13834,866,1166,0.00777333333333333,1.00042512474494,0.000120849422222222,0,0,0,2,0
5,0.1,0.00652240167229535,0.117331778742465,2,0.1,0.65,0.5,,,,,14166,535,834,0.00556,2.42019385332016e-05,6.18272e-05,0,0,0,2,0
6,0.1,3.28153662648398e-06,0.101223026936737,2,0.1,0.85,0.45,,,,,14218,482,782,0.00521333333333333,0,2.71788444444444e-05,0,0,0,1,0
7,0.1,62.1296239758841,0.124988963005692,2,0.1,0.7,0.1,,,,,11823,2876,3176,0.0211733333333333,0.998392465898416,0.000448310044444444,0,0,0,1,0
8,0.1,129.029951129519,0.0920887296017153,2,0.1,0.5,0.2,,,,,13482,1218,1518,0.01012,1.00024528384434,0.0001024144,0,0,0,1,0
9,0.1,2.75146319381426e-07,0.100000860664438,2,0.1,0.9,0.35,,,,,14061,639,939,0.00626,3.68183923218455e-06,3.91876e-05,0,0,0,1,0
10,0.1,0.0275143751010831,0.152333234813764,2,0.1,0.45,0.5,,,,,14032,668,968,0.00645333333333333,0.000496399318730446,4.16455111111111e-05,0,0,0,1,0
