idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,128.726997454166,0.00512156539434713,2,0.1,0.6,0.15,,,,,12959,1744,2041,0.0136066666666667,1.002952556484,0.000370282755555556,0,0,0,2,0
2,0.1,8.27179953339518e-07,0.100015404102131,2,0.1,0.75,0.4,,,,,14144,560,856,0.00570666666666667,4.46193054018019e-33,6.51320888888889e-05,0,0,0,2,0
3,0.1,2.99841813683703e-08,0.100007475137446,2,0.1,0.55,0.3,,,,,13947,756,1052,0.00701333333333333,0,9.83736888888889e-05,0,0,0,2,0
4,0.1,125.857242689143,0.0866265854340046,2,0.1,0.8,0.25,,,,,13843,860,1157,0.00771333333333333,1.00042512474494,0.000118991022222222,0,0,0,2,0
5,0.1,0.00652240167229535,0.117331778742465,2,0.1,0.65,0.5,,,,,14153,550,846,0.00564,2.42019385332016e-05,6.36192e-05,0,0,0,2,0
6,0.1,3.28153662648398e-06,0.101223026936737,2,0.1,0.85,0.45,,,,,14247,456,753,0.00502,0,2.52004e-05,0,0,0,1,0
7,0.1,62.1296239758841,0.124988963005692,2,0.1,0.7,0.1,,,,,11866,2828,3133,0.0208866666666667,0.998392465898416,0.000436252844444444,0,0,0,1,0
8,0.1,129.029951129519,0.0920887296017153,2,0.1,0.5,0.2,,,,,13496,1206,1503,0.01002,1.00024528384434,0.0001004004,0,0,0,1,0
9,0.1,2.75146319381426e-07,0.100000860664438,2,0.1,0.9,0.35,,,,,14111,592,889,0.00592666666666667,3.68183923218455e-06,3.51253777777778e-05,0,0,0,1,0
10,0.1,0.0275143751010831,0.152333234813764,2,0.1,0.45,0.5,,,,,14068,635,932,0.00621333333333333,0.000496399318730446,3.86055111111111e-05,0,0,0,1,0
