idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,51520.8363531303,0.0401248821688007,1,0.04,0.95,0.05,,,,,3885,2128,2115,0.0141,0.999999995152168,0.00039762,0,0,0,2,0
2,0.1,52622.2598926386,0.0401246860376283,1,0.04,0.95,0.05,,,,,3856,2153,2144,0.0142933333333333,0.999999995261092,0.000408598755555556,0,0,0,2,0
3,0.1,35293.944279374,0.0401289260333421,1,0.04,0.95,0.05,,,,,3870,2144,2130,0.0142,0.999999992694156,0.00040328,0,0,0,2,0
4,0.1,50729.3051887084,0.0401250192970523,1,0.04,0.95,0.05,,,,,3893,2119,2107,0.0140466666666667,0.999999995071121,0.000394617688888889,0,0,0,2,0
5,0.1,57552.6519859725,0.0401239208983246,1,0.04,0.95,0.05,,,,,3847,2157,2153,0.0143533333333333,0.999999995693651,0.000412036355555555,0,0,0,2,0
6,0.1,21408.7588462367,0.0401373854001375,1,0.04,0.95,0.05,,,,,3848,2162,2152,0.0143466666666667,0.999999987165496,0.000205826844444444,0,0,0,1,0
7,0.1,48610.100309161,0.0401253699562001,1,0.04,0.95,0.05,,,,,3886,2123,2114,0.0140933333333333,0.999999994841815,0.000198622044444444,0,0,0,1,0
8,0.1,67505.6044982843,0.0401227514371855,1,0.04,0.95,0.05,,,,,3881,2133,2119,0.0141266666666667,0.999999996363222,0.000199562711111111,0,0,0,1,0
9,0.1,45947.9387566936,0.0401259030275036,1,0.04,0.95,0.05,,,,,3872,2139,2128,0.0141866666666667,0.999999994519753,0.000201261511111111,0,0,0,1,0
10,0.1,55516.794242718,0.0401242165054467,1,0.04,0.95,0.05,,,,,3877,2135,2123,0.0141533333333333,0.999999995525084,0.000200316844444444,0,0,0,1,0
