idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,51520.8363531303,0.0401248821688007,1,0.04,0.95,0.05,,,,,3877,2134,2123,0.0141533333333333,0.999999995152168,0.000400633688888889,0,0,0,2,0
2,0.1,52622.2598926386,0.0401246860376283,1,0.04,0.95,0.05,,,,,3840,2176,2160,0.0144,0.999999995261092,0.00041472,0,0,0,2,0
3,0.1,35293.944279374,0.0401289260333421,1,0.04,0.95,0.05,,,,,3896,2125,2104,0.0140266666666667,0.999999992694156,0.000393494755555556,0,0,0,2,0
4,0.1,50729.3051887084,0.0401250192970523,1,0.04,0.95,0.05,,,,,3863,2154,2137,0.0142466666666667,0.999999995071121,0.000405935022222222,0,0,0,2,0
5,0.1,57552.6519859725,0.0401239208983246,1,0.04,0.95,0.05,,,,,3900,2113,2100,0.014,0.999999995693651,0.000392,0,0,0,2,0
6,0.1,21408.7588462367,0.0401373854001375,1,0.04,0.95,0.05,,,,,3878,2138,2122,0.0141466666666667,0.999999987165496,0.000200128177777778,0,0,0,1,0
7,0.1,48610.100309161,0.0401253699562001,1,0.04,0.95,0.05,,,,,3877,2138,2123,0.0141533333333333,0.999999994841815,0.000200316844444444,0,0,0,1,0
8,0.1,67505.6044982843,0.0401227514371855,1,0.04,0.95,0.05,,,,,3855,2164,2145,0.0143,0.999999996363222,0.00020449,0,0,0,1,0
9,0.1,45947.9387566936,0.0401259030275036,1,0.04,0.95,0.05,,,,,3822,2192,2178,0.01452,0.999999994519753,0.0002108304,0,0,0,1,0
10,0.1,55516.794242718,0.0401242165054467,1,0.04,0.95,0.05,,,,,3851,2164,2149,0.0143266666666667,0.999999995525084,0.000205253377777778,0,0,0,1,0
