idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.583333968155211,0.5,16,0.5,0.3,0.3,,,,,240745,8288,9253,0.018506,0.0182291865048503,0.000684944072,0,0,0,2,0
1,1,0.583333968155211,0.5,16,0.5,0.3,0.3,,,,,240745,8288,9253,0.018506,0.0182291865048503,0.000684944072,0,0,0,2,0
