idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.266666706622564,0.2,1,0.2,0.6,0.15,,,,,58470,41529,41530,0.08306,0.133333353311282,0.0137979272,0,0,0,2,0
1,1,0.266666706622564,0.2,1,0.2,0.6,0.15,,,,,58470,41529,41530,0.08306,0.133333353311282,0.0137979272,0,0,0,2,0
