idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.2,634.487143137097,0.21620234717855,0.4,0.1,0.7,0.5,,,,,5664,10959,9336,0.06224,0.999853495742307,0.0077476352,0,,0,0,2,0
2,0.2,0.0044088150706542,0.255808370666536,0.4,0.2,0.656,0.45,,,,,11712,19903,18288,0.12192,3.99977073170737e-05,0.0297289728,0,,0,0,2,0
3,0.2,238.578811351359,0.147436340854733,0.4,0.2,0.93,0.375,,,,,12453,19159,17547,0.11698,1.00017627145159,0.0136843204,0,,0,0,1,0
4,0.2,659.919310297843,0.165162239929669,0.4,0.2,0.457,0.23,,,,,10629,20979,19371,0.12914,1.00004223364303,0.0166771396,0,,0,0,1,0
5,0.2,548.117531336219,0.0702628573233743,0.4,0.1,0.845,0.11,,,,,5430,11152,9570,0.0638,1.00004340352033,0.00407044,0,,0,0,1,0
