idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.2,634.487143137097,0.21620234717855,0.4,0.1,0.7,0.5,,,,,5698,10934,9302,0.0620133333333333,0.999853495742307,0.00769130702222222,0,,0,0,2,0
2,0.2,0.0044088150706542,0.255808370666536,0.4,0.2,0.656,0.45,,,,,11692,19934,18308,0.122053333333333,3.99977073170737e-05,0.0297940323555556,0,,0,0,2,0
3,0.2,238.578811351359,0.147436340854733,0.4,0.2,0.93,0.375,,,,,12393,19228,17607,0.11738,1.00017627145159,0.0137780644,0,,0,0,1,0
4,0.2,659.919310297843,0.165162239929669,0.4,0.2,0.457,0.23,,,,,10665,20956,19335,0.1289,1.00004223364303,0.01661521,0,,0,0,1,0
5,0.2,548.117531336219,0.0702628573233743,0.4,0.1,0.845,0.11,,,,,5449,11167,9551,0.0636733333333333,1.00004340352033,0.00405429337777778,0,,0,0,1,0
