idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,51.1404154498115,0.0349105563703572,6,0.04,0.95,0.05,,,,,5645,351,351,0.00234,1.00119494152092,1.09512e-05,0,0,0,2,0
2,0.1,28.9788424721403,0.0460565317469134,6,0.04,0.95,0.05,,,,,5641,358,357,0.00238,0.997495161541279,1.13288e-05,0,0,0,2,0
3,0.1,0.000206803987480232,0.0414452669913239,6,0.04,0.95,0.05,,,,,5670,325,325,0.00216666666666667,3.79105047759625e-37,9.38888888888889e-06,0,0,0,2,0
4,0.1,0.000277689368700816,0.0403203922696338,6,0.04,0.95,0.05,,,,,5668,332,329,0.00219333333333333,9.70598790967784e-07,9.62142222222222e-06,0,0,0,2,0
5,0.1,77.4862645885356,0.0338339527781013,6,0.04,0.95,0.05,,,,,5641,354,358,0.00238666666666667,1.00095536810943,1.13923555555556e-05,0,0,0,2,0
6,0.1,2.65158019574263e-05,0.0400726444516401,6,0.04,0.95,0.05,,,,,5629,364,369,0.00246,5.27395005755351e-15,6.0516e-06,0,0,0,1,0
7,0.1,0.00831328246891013,0.0442518497804402,6,0.04,0.95,0.05,,,,,5692,305,308,0.00205333333333333,0.00216046677863887,4.21617777777778e-06,0,0,0,1,0
8,0.1,0.000485474135338572,0.0403876603763265,6,0.04,0.95,0.05,,,,,5624,376,371,0.00247333333333333,6.89430769434626e-05,6.11737777777778e-06,0,0,0,1,0
9,0.1,8.19676852349128e-05,0.0400767149420071,6,0.04,0.95,0.05,,,,,5653,346,344,0.00229333333333333,1.32567616728651e-05,5.25937777777778e-06,0,0,0,1,0
10,0.1,57.1000001257573,0.039907491054878,6,0.04,0.95,0.05,,,,,5606,389,392,0.00261333333333333,1.00001944164851,6.82951111111111e-06,0,0,0,1,0
