idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,51.1404154498115,0.0349105563703572,6,0.04,0.95,0.05,,,,,5678,340,322,0.00214666666666667,1.00119494152092,9.21635555555555e-06,0,0,0,2,0
2,0.1,28.9788424721403,0.0460565317469134,6,0.04,0.95,0.05,,,,,5646,366,351,0.00234,0.997495161541279,1.09512e-05,0,0,0,2,0
3,0.1,0.000206803987480232,0.0414452669913239,6,0.04,0.95,0.05,,,,,5640,374,359,0.00239333333333333,3.79105047759625e-37,1.14560888888889e-05,0,0,0,2,0
4,0.1,0.000277689368700816,0.0403203922696338,6,0.04,0.95,0.05,,,,,5652,359,347,0.00231333333333333,9.70598790967784e-07,1.07030222222222e-05,0,0,0,2,0
5,0.1,77.4862645885356,0.0338339527781013,6,0.04,0.95,0.05,,,,,5675,336,325,0.00216666666666667,1.00095536810943,9.38888888888889e-06,0,0,0,2,0
6,0.1,2.65158019574263e-05,0.0400726444516401,6,0.04,0.95,0.05,,,,,5641,372,355,0.00236666666666667,5.27395005755351e-15,5.60111111111111e-06,0,0,0,1,0
7,0.1,0.00831328246891013,0.0442518497804402,6,0.04,0.95,0.05,,,,,5650,367,349,0.00232666666666667,0.00216046677863887,5.41337777777778e-06,0,0,0,1,0
8,0.1,0.000485474135338572,0.0403876603763265,6,0.04,0.95,0.05,,,,,5672,342,325,0.00216666666666667,6.89430769434626e-05,4.69444444444444e-06,0,0,0,1,0
9,0.1,8.19676852349128e-05,0.0400767149420071,6,0.04,0.95,0.05,,,,,5652,361,345,0.0023,1.32567616728651e-05,5.29e-06,0,0,0,1,0
10,0.1,57.1000001257573,0.039907491054878,6,0.04,0.95,0.05,,,,,5593,419,406,0.00270666666666667,1.00001944164851,7.32604444444444e-06,0,0,0,1,0
