idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.266666905075017,0.2,6,0.2,0.6,0.15,,,,,89941,10058,10059,0.020118,0.0222222420895847,0.000809467848,0,0,0,2,0
1,1,0.266666905075017,0.2,6,0.2,0.6,0.15,,,,,89941,10058,10059,0.020118,0.0222222420895847,0.000809467848,0,0,0,2,0
