idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000208430707170193,0.100754149175629,1.5,0.1,0.6,0.15,,,,,11938,2764,3061,0.0204066666666667,1.93141085781598e-05,0.000832864088888889,0,0,0,2,0
2,0.1,0.000133141232163544,0.100504352407605,1.5,0.1,0.75,0.4,,,,,13255,1447,1744,0.0116266666666667,1.16023558553458e-05,0.000270358755555556,0,0,0,2,0
3,0.1,0.000172750125903785,0.100639357433049,1.5,0.1,0.55,0.3,,,,,13020,1684,1980,0.0132,1.50646432717727e-05,0.00034848,0,0,0,2,0
4,0.1,13.1057857025734,0.0583891106463801,1.5,0.1,0.8,0.25,,,,,12861,1843,2139,0.01426,1.00957051174675,0.0004066952,0,0,0,2,0
5,0.1,0.000137648163248266,0.100521464528801,1.5,0.1,0.65,0.5,,,,,13306,1397,1693,0.0112866666666667,1.15923940378505e-05,0.000254777688888889,0,0,0,2,0
6,0.1,0.0071250957048676,0.117512190226465,1.5,0.1,0.85,0.45,,,,,13383,1320,1617,0.01078,0.000627695904429894,0.0001162084,0,0,0,1,0
7,0.1,8.56767321106402e-05,0.100334402860174,1.5,0.1,0.7,0.1,,,,,10829,3872,4170,0.0278,8.21761762960746e-06,0.00077284,0,0,0,1,0
8,0.1,0.000117571676523872,0.100449358143684,1.5,0.1,0.5,0.2,,,,,12426,2277,2574,0.01716,1.04806539091542e-05,0.0002944656,0,0,0,1,0
9,0.1,0.000157200254076357,0.100585347156754,1.5,0.1,0.9,0.35,,,,,13199,1504,1801,0.0120066666666667,1.40803660249728e-05,0.000144160044444444,0,0,0,1,0
10,0.1,1.02543497780317e-05,0.100047891254193,1.5,0.1,0.45,0.5,,,,,13213,1489,1786,0.0119066666666667,8.22426585731713e-07,0.000141768711111111,0,0,0,1,0
