idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000208430707170193,0.100754149175629,1.5,0.1,0.6,0.15,,,,,11782,2914,3218,0.0214533333333333,1.93141085781598e-05,0.000920491022222222,0,0,0,2,0
2,0.1,0.000133141232163544,0.100504352407605,1.5,0.1,0.75,0.4,,,,,13273,1424,1727,0.0115133333333333,1.16023558553458e-05,0.000265113688888889,0,0,0,2,0
3,0.1,0.000172750125903785,0.100639357433049,1.5,0.1,0.55,0.3,,,,,13017,1680,1982,0.0132133333333333,1.50646432717727e-05,0.000349184355555556,0,0,0,2,0
4,0.1,13.1057857025734,0.0583891106463801,1.5,0.1,0.8,0.25,,,,,12852,1845,2148,0.01432,1.00957051174675,0.0004101248,0,0,0,2,0
5,0.1,0.000137648163248266,0.100521464528801,1.5,0.1,0.65,0.5,,,,,13371,1327,1629,0.01086,1.15923940378505e-05,0.0002358792,0,0,0,2,0
6,0.1,0.0071250957048676,0.117512190226465,1.5,0.1,0.85,0.45,,,,,13406,1290,1594,0.0106266666666667,0.000627695904429894,0.000112926044444444,0,0,0,1,0
7,0.1,8.56767321106402e-05,0.100334402860174,1.5,0.1,0.7,0.1,,,,,10816,3879,4183,0.0278866666666667,8.21761762960746e-06,0.000777666177777778,0,0,0,1,0
8,0.1,0.000117571676523872,0.100449358143684,1.5,0.1,0.5,0.2,,,,,12415,2282,2585,0.0172333333333333,1.04806539091542e-05,0.000296987777777778,0,0,0,1,0
9,0.1,0.000157200254076357,0.100585347156754,1.5,0.1,0.9,0.35,,,,,13221,1475,1778,0.0118533333333333,1.40803660249728e-05,0.000140501511111111,0,0,0,1,0
10,0.1,1.02543497780317e-05,0.100047891254193,1.5,0.1,0.45,0.5,,,,,13188,1509,1812,0.01208,8.22426585731713e-07,0.0001459264,0,0,0,1,0
