idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000208430707170193,0.100754149175629,1.5,0.1,0.6,0.15,,,,,11941,2746,3058,0.0203866666666667,1.93141085781598e-05,0.000831232355555556,0,0,0,2,0
2,0.1,0.000133141232163544,0.100504352407605,1.5,0.1,0.75,0.4,,,,,13325,1363,1674,0.01116,1.16023558553458e-05,0.0002490912,0,0,0,2,0
3,0.1,0.000172750125903785,0.100639357433049,1.5,0.1,0.55,0.3,,,,,13036,1653,1964,0.0130933333333333,1.50646432717727e-05,0.000342870755555556,0,0,0,2,0
4,0.1,13.1057857025734,0.0583891106463801,1.5,0.1,0.8,0.25,,,,,12873,1815,2127,0.01418,1.00957051174675,0.0004021448,0,0,0,2,0
5,0.1,0.000137648163248266,0.100521464528801,1.5,0.1,0.65,0.5,,,,,13319,1369,1680,0.0112,1.15923940378505e-05,0.00025088,0,0,0,2,0
6,0.1,0.0071250957048676,0.117512190226465,1.5,0.1,0.85,0.45,,,,,13421,1267,1579,0.0105266666666667,0.000627695904429894,0.000110810711111111,0,0,0,1,0
7,0.1,8.56767321106402e-05,0.100334402860174,1.5,0.1,0.7,0.1,,,,,10828,3859,4172,0.0278133333333333,8.21761762960746e-06,0.000773581511111111,0,0,0,1,0
8,0.1,0.000117571676523872,0.100449358143684,1.5,0.1,0.5,0.2,,,,,12433,2256,2566,0.0171066666666667,1.04806539091542e-05,0.000292638044444444,0,0,0,1,0
9,0.1,0.000157200254076357,0.100585347156754,1.5,0.1,0.9,0.35,,,,,13194,1494,1806,0.01204,1.40803660249728e-05,0.0001449616,0,0,0,1,0
10,0.1,1.02543497780317e-05,0.100047891254193,1.5,0.1,0.45,0.5,,,,,13190,1499,1810,0.0120666666666667,8.22426585731713e-07,0.000145604444444444,0,0,0,1,0
