idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000637040940355957,0.102374571458275,1.5,0.1,0.6,0.75,,,,,14830,167,169,0.00112666666666667,1.39155119544574e-05,2.53875555555556e-06,0,0,0,2,0
2,0.1,0.000893735339336279,0.10336644830603,1.5,0.1,0.5,0.85,,,,,14840,157,160,0.00106666666666667,1.23710473769948e-05,2.27555555555556e-06,0,0,0,2,0
3,0.1,0.00252736383467619,0.108495375704733,1.5,0.1,0.7,0.65,,,,,14766,231,234,0.00156,4.17389731221623e-05,4.8672e-06,0,0,0,2,0
4,0.1,0.000953958551866037,0.103487870758237,1.5,0.1,0.45,0.9,,,,,14831,166,169,0.00112666666666667,1.72340481238097e-05,2.53875555555556e-06,0,0,0,2,0
5,0.1,88.4504206996801,0.0349826612853022,1.5,0.1,0.35,0.7,,,,,14867,130,133,0.000886666666666667,1.00220764625419,1.57235555555556e-06,0,0,0,2,0
6,0.1,0.000579539951494633,0.102059053193397,1.5,0.1,0.4,0.4,,,,,14551,446,449,0.00299333333333333,2.34948454183656e-05,8.96004444444445e-06,0,0,0,1,0
7,0.1,0.00214080196396959,0.108791548480779,1.5,0.1,0.3,0.7,,,,,14862,134,137,0.000913333333333333,4.46168631435342e-06,8.34177777777778e-07,0,0,0,1,0
8,0.1,39.851827956259,0.128782645947605,1.5,0.1,0.4,0.8,,,,,14870,127,130,0.000866666666666667,0.997835621006865,7.51111111111111e-07,0,0,0,1,0
9,0.1,0.00127552236659018,0.10446540284972,1.5,0.1,0.55,0.45,,,,,14669,327,331,0.00220666666666667,2.74669427917192e-05,4.86937777777778e-06,0,0,0,1,0
10,0.1,0.00083299457006576,0.103026764646618,1.5,0.1,0.45,0.25,,,,,13965,1031,1035,0.0069,1.8443767118659e-05,4.761e-05,0,0,0,1,0
