idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000637040940355957,0.102374571458275,1.5,0.1,0.6,0.75,,,,,14837,162,163,0.00108666666666667,1.39155119544574e-05,2.36168888888889e-06,0,0,0,2,0
2,0.1,0.000893735339336279,0.10336644830603,1.5,0.1,0.5,0.85,,,,,14876,122,123,0.00082,1.23710473769948e-05,1.3448e-06,0,0,0,2,0
3,0.1,0.00252736383467619,0.108495375704733,1.5,0.1,0.7,0.65,,,,,14675,323,324,0.00216,4.17389731221623e-05,9.3312e-06,0,0,0,2,0
4,0.1,0.000953958551866037,0.103487870758237,1.5,0.1,0.45,0.9,,,,,14818,180,182,0.00121333333333333,1.72340481238097e-05,2.94435555555556e-06,0,0,0,2,0
5,0.1,88.4504206996801,0.0349826612853022,1.5,0.1,0.35,0.7,,,,,14794,204,206,0.00137333333333333,1.00220764625419,3.77208888888889e-06,0,0,0,2,0
6,0.1,0.000579539951494633,0.102059053193397,1.5,0.1,0.4,0.4,,,,,14688,310,312,0.00208,2.34948454183656e-05,4.3264e-06,0,0,0,1,0
7,0.1,0.00214080196396959,0.108791548480779,1.5,0.1,0.3,0.7,,,,,14881,117,119,0.000793333333333333,4.46168631435342e-06,6.29377777777778e-07,0,0,0,1,0
8,0.1,39.851827956259,0.128782645947605,1.5,0.1,0.4,0.8,,,,,14945,53,55,0.000366666666666667,0.997835621006865,1.34444444444444e-07,0,0,0,1,0
9,0.1,0.00127552236659018,0.10446540284972,1.5,0.1,0.55,0.45,,,,,14701,297,299,0.00199333333333333,2.74669427917192e-05,3.97337777777778e-06,0,0,0,1,0
10,0.1,0.00083299457006576,0.103026764646618,1.5,0.1,0.45,0.25,,,,,13905,1092,1094,0.00729333333333333,1.8443767118659e-05,5.31927111111111e-05,0,0,0,1,0
