idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,427.114210086081,0.00525715150194384,0.5,0.1,0.6,0.15,,,,,5989,8703,9011,0.0600733333333333,1.00022184548069,0.00721761075555556,0,0,0,2,0
2,0.1,0.000491696616167707,0.118757257474493,0.5,0.1,0.75,0.4,,,,,6881,7812,8119,0.0541266666666667,2.70720342005585e-17,0.00585939208888889,0,0,0,2,0
3,0.1,5.48659199977541e-06,0.100096899481011,0.5,0.1,0.55,0.3,,,,,6744,7948,8256,0.05504,2.13728991880011e-08,0.0060588032,0,0,0,2,0
4,0.1,3.74002342024365e-05,0.104996029392255,0.5,0.1,0.8,0.25,,,,,6551,8141,8449,0.0563266666666667,9.6763368555718e-59,0.00634538675555555,0,0,0,2,0
5,0.1,4.01990928310575e-06,0.108116066427236,0.5,0.1,0.65,0.5,,,,,6878,7815,8122,0.0541466666666667,0,0.00586372302222222,0,0,0,2,0
6,0.1,246.549263409212,0.120615333725568,0.5,0.1,0.85,0.45,,,,,6803,7889,8197,0.0546466666666667,0.99991638802086,0.00298625817777778,0,0,0,1,0
7,0.1,8.80995838780796e-06,0.119277468479326,0.5,0.1,0.7,0.1,,,,,5593,9098,9407,0.0627133333333333,0,0.00393296217777778,0,0,0,1,0
8,0.1,2.9723821990837e-06,0.100054254194083,0.5,0.1,0.5,0.2,,,,,6195,8497,8805,0.0587,1.18283682058327e-08,0.00344569,0,0,0,1,0
9,0.1,2.94530686953392e-06,0.100384674100632,0.5,0.1,0.9,0.35,,,,,6928,7764,8072,0.0538133333333333,1.89946152399733e-57,0.00289587484444444,0,0,0,1,0
10,0.1,0.000124406529371952,0.102182489056191,0.5,0.1,0.45,0.5,,,,,6806,7885,8194,0.0546266666666667,2.40482536263896e-08,0.00298407271111111,0,0,0,1,0
