idx,clientVars,period,p,q,delay,theoretical_vwd_rate,theoretical_wld_rate,theoretical_dbldf_rate,vwd_deficit,packet_deadline_array,delay_time_array,mc,channel_states,mu,activations,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,weight,aoi_lambda
1,7.77941686927469e-05,11,0.85836081469816,0.2326,14,3.88970843463734e-06,,,,,,,,0.0909090909090909,,,,,,0,5.76253101427755e-09,0.0446765247057197
2,0.000199716921879054,11,0.708114097977095,0.191885902022905,24,5.99150765637162e-06,,,,,,,,0.0909090909090909,,,,,,0,3.19547075006487e-09,0.0751974603170689
3,0.000377340286417576,11,0.668774425867256,0.181225574132744,34,8.08586328037662e-06,,,,,,,,0.0909090909090909,,,,,,0,2.20023490622493e-09,0.0948869154436826
4,0.000610620180711328,11,0.629434753757418,0.170565246242582,44,1.01770030118555e-05,,,,,,,,0.0909090909090909,,,,,,0,1.67522683322724e-09,0.0943298068453162
5,0.00089955275070466,11,0.590095081647579,0.159904918352421,54,1.22666284186999e-05,,,,,,,,0.0909090909090909,,,,,,0,1.35169459159228e-09,0.0704875936294971
6,0.00124419736921686,11,0.55075540953774,0.14924459046226,64,1.43561234909638e-05,,,,,,,,0.0909090909090909,,,,,,0,1.13263301703856e-09,0.0301251544135361
7,0.00164445777762195,11,0.511415737427902,0.138584262572098,74,1.64445777762195e-05,,,,,,,,0.0909090909090909,,,,,,0,9.74493497850046e-10,0.0728306406864997
8,0.00210044044101141,11,0.472076065318063,0.127923934681937,85,1.85332980089242e-05,,,,,,,,0.0909090909090909,,,,,,0,8.55054118058788e-10,0.0494961422401844
9,0.0026120094503384,11,0.432736393208224,0.117263606791775,94,2.06211272395137e-05,,,,,,,,0.0909090909090909,,,,,,0,7.61629814940486e-10,0.0960794702468304
10,0.00317933057473898,11,0.393396721098386,0.106603278901614,104,2.27095041052784e-05,,,,,,,,0.0909090909090909,,,,,,0,6.86606322155055e-10,0.0431349878928592
