idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00244667080304738,0.0458097070430455,0.2,0.01,0.95,0.06,,,,,927,5957,573,0.00382,0.00286714613978212,2.91848e-05,0,0,0,2,0
2,0.1,0.0024454910345962,0.0457942474066335,0.2,0.01,0.95,0.06,,,,,911,5974,589,0.00392666666666667,0.00286629857292118,3.08374222222222e-05,0,0,0,2,0
3,0.1,0.00244599616030552,0.0458010201006091,0.2,0.01,0.95,0.06,,,,,955,5928,545,0.00363333333333333,0.00286658955256221,2.64022222222222e-05,0,0,0,2,0
4,0.1,0.0024461450272074,0.0458029211388324,0.2,0.01,0.95,0.06,,,,,928,5954,572,0.00381333333333333,0.00286671980496878,2.90830222222222e-05,0,0,0,2,0
5,0.1,0.00244555039409921,0.0457949590095484,0.2,0.01,0.95,0.06,,,,,946,5938,554,0.00369333333333333,0.00286637228729202,2.72814222222222e-05,0,0,0,2,0
6,0.1,0.00244591998724283,0.0457999848405303,0.2,0.01,0.95,0.06,,,,,942,5942,558,0.00372,0.00286655221180678,1.38384e-05,0,0,0,1,0
7,0.1,0.00244481757835195,0.045785667143532,0.2,0.01,0.95,0.06,,,,,945,5934,555,0.0037,0.00286569977263147,1.369e-05,0,0,0,1,0
8,0.1,0.00244593028127944,0.045800079846301,0.2,0.01,0.95,0.06,,,,,903,5978,597,0.00398,0.00286657830652694,1.58404e-05,0,0,0,1,0
9,0.1,0.00244461345634403,0.0457829175520542,0.2,0.01,0.95,0.06,,,,,952,5927,548,0.00365333333333333,0.00286558807564725,1.33468444444444e-05,0,0,0,1,0
10,0.1,0.00244590016420129,0.0457997555336033,0.2,0.01,0.95,0.06,,,,,923,5961,577,0.00384666666666667,0.00286652369280204,1.47968444444444e-05,0,0,0,1,0
