idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00531490325774364,0.0457958557308566,1.1,0.01,0.95,0.06,,,,,1494,5390,6,4e-05,3.67334606743683e-07,3.2e-09,0,0,0,2,0
2,0.1,0.00531349834650239,0.0457977346329542,1.1,0.01,0.95,0.06,,,,,1499,5386,1,6.66666666666667e-06,3.65613788054045e-07,8.88888888888889e-11,0,0,0,2,0
3,0.1,0.00531004569924413,0.0458021660441098,1.1,0.01,0.95,0.06,,,,,1492,5391,8,5.33333333333333e-05,3.61443003263709e-07,5.68888888888889e-09,0,0,0,2,0
4,0.1,0.00531528010967428,0.0457934087663317,1.1,0.01,0.95,0.06,,,,,1496,5386,4,2.66666666666667e-05,3.68093318774024e-07,1.42222222222222e-09,0,0,0,2,0
5,0.1,0.00531196877147309,0.0457955203764989,1.1,0.01,0.95,0.06,,,,,1494,5390,6,4e-05,3.64390727599099e-07,3.2e-09,0,0,0,2,0
6,0.1,0.00531252382464802,0.0458002723232672,1.1,0.01,0.95,0.06,,,,,1494,5390,6,4e-05,3.64238103837069e-07,1.6e-09,0,0,0,1,0
7,0.1,0.00531302352365609,0.0457957248927727,1.1,0.01,0.95,0.06,,,,,1496,5383,4,2.66666666666667e-05,3.65433796228237e-07,7.11111111111111e-10,0,0,0,1,0
8,0.1,0.00531533844448421,0.0457964342316583,1.1,0.01,0.95,0.06,,,,,1497,5384,3,2e-05,3.67692448548448e-07,4e-10,0,0,0,1,0
9,0.1,0.00531281834663198,0.0458008947612964,1.1,0.01,0.95,0.06,,,,,1492,5387,8,5.33333333333333e-05,3.64443635293315e-07,2.84444444444444e-09,0,0,0,1,0
10,0.1,0.00531556978012876,0.0457932478282072,1.1,0.01,0.95,0.06,,,,,1496,5388,4,2.66666666666667e-05,3.68415152393834e-07,7.11111111111111e-10,0,0,0,1,0
