aoi_vals_per_time
19
20
21
22
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
8
9
10
11
12
13
14
15
16
4
5
6
7
8
2
3
4
5
6
7
8
9
10
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
2
3
4
5
6
7
8
9
10
11
1
2
3
4
5
6
7
8
9
4
5
6
1
2
3
4
5
6
7
8
9
10
11
5
6
7
8
9
10
11
12
13
14
15
1
2
2
3
4
5
1
2
3
4
5
6
7
8
9
10
11
8
9
10
11
12
13
14
15
16
17
18
19
20
21
5
6
7
8
9
10
11
12
13
14
3
4
5
6
7
8
9
10
1
2
3
4
5
6
7
8
9
10
11
12
13
14
3
4
5
6
7
8
9
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
13
14
15
16
17
18
19
1
2
3
4
2
3
4
5
6
7
8
9
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
2
3
4
5
6
2
3
4
5
6
7
8
3
4
5
6
7
8
9
10
3
4
5
6
7
8
9
10
4
5
6
7
8
9
10
11
12
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
1
2
3
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
2
3
4
5
6
7
8
9
10
11
12
13
14
15
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
4
5
6
7
8
9
10
11
6
7
8
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
1
2
3
4
2
3
4
5
6
7
8
9
10
11
12
1
2
3
4
5
6
7
8
9
10
11
1
2
3
4
5
6
7
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
3
4
5
6
7
8
9
5
6
7
8
9
10
11
12
13
14
3
4
5
6
7
8
9
10
11
3
4
5
6
7
8
9
10
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
4
5
6
7
8
9
10
11
12
13
14
15
16
17
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
5
6
7
8
9
10
11
12
13
14
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
1
2
3
4
5
6
7
1
2
3
4
5
6
7
8
9
10
11
12
13
2
3
4
5
6
7
1
2
3
4
5
6
7
8
9
10
11
12
13
14
6
7
8
9
10
11
12
13
14
15
16
17
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
2
1
2
3
4
5
6
7
8
8
9
10
11
12
13
14
15
16
6
7
8
9
10
11
12
13
1
2
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
1
2
3
4
5
6
7
8
9
10
11
2
3
4
5
6
7
2
3
4
5
6
7
8
9
10
11
1
2
3
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
14
1
2
3
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
52
53
3
4
5
6
3
4
5
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
5
6
7
8
9
10
11
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
1
2
3
4
4
5
6
7
8
9
10
11
7
8
9
10
11
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
1
2
3
4
5
6
7
2
3
4
5
6
1
2
3
4
5
6
7
8
9
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
14
15
16
17
18
19
20
21
22
23
24
25
26
1
2
3
4
5
6
7
8
8
9
10
11
12
13
14
15
16
17
18
8
9
10
11
12
13
14
15
16
1
2
3
4
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
1
2
3
4
5
6
7
8
9
10
11
12
13
14
2
3
4
5
6
7
8
9
10
11
12
13
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
1
2
3
4
5
5
6
7
8
9
10
11
12
13
14
15
16
8
9
10
11
12
13
14
15
16
17
18
19
20
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
5
6
7
8
9
10
11
1
2
3
3
4
5
6
7
8
9
10
11
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
4
5
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
1
2
3
4
5
6
7
8
9
10
11
12
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
9
10
11
12
13
14
15
16
17
18
19
20
21
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
1
2
3
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
1
2
3
4
5
6
7
8
9
10
11
12
13
2
3
4
5
6
7
8
2
3
4
5
2
3
4
5
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
1
2
3
4
5
6
7
8
9
10
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
2
3
4
5
6
7
8
9
10
11
12
13
14
15
4
5
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
6
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
1
2
3
4
5
6
7
8
9
10
11
12
13
14
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
1
2
3
4
5
6
7
8
9
10
11
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
1
2
3
4
5
6
7
7
8
9
10
11
12
13
1
2
3
4
5
6
7
8
9
10
11
12
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
1
2
3
4
5
6
7
8
4
5
6
1
2
3
4
5
6
7
8
9
10
4
5
6
7
8
9
10
11
12
13
14
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
1
2
3
4
5
6
7
8
9
1
2
3
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
1
2
1
2
3
4
1
2
3
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
1
2
3
4
5
3
4
5
6
7
8
9
10
11
2
3
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
5
6
7
8
9
1
2
3
4
5
6
7
8
9
10
11
12
13
5
6
7
8
9
10
11
12
7
8
9
10
11
12
13
14
15
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
3
4
5
6
7
8
9
10
11
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
13
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
6
7
8
9
10
11
12
13
14
1
2
3
4
5
6
7
5
6
7
8
9
10
11
12
13
1
2
3
4
5
6
7
1
2
3
4
5
6
7
8
9
5
6
7
8
9
10
11
12
13
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
2
3
4
5
6
7
8
9
3
4
5
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
6
7
8
9
10
11
12
1
2
3
4
5
1
2
3
4
5
6
7
4
5
6
7
8
1
1
2
3
4
5
6
7
8
9
10
3
4
5
6
7
8
9
10
11
12
13
14
15
16
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
2
3
4
5
6
7
8
9
2
3
4
5
6
7
8
9
10
11
12
13
14
15
1
2
3
4
5
1
2
3
4
4
5
6
7
8
9
10
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
4
5
6
7
8
9
10
11
12
13
14
15
16
17
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
5
6
7
8
9
10
11
12
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
6
7
8
9
10
1
2
3
4
5
6
7
8
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
1
2
3
4
5
6
7
8
9
10
11
12
12
13
14
15
16
17
18
19
20
21
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
2
3
4
5
6
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
2
3
4
5
6
7
8
9
10
5
6
7
8
9
10
11
12
13
14
15
1
2
3
4
5
6
7
8
9
10
11
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
1
2
3
4
5
6
7
8
9
5
6
7
8
9
10
11
12
1
2
3
4
4
5
6
7
8
9
10
11
12
1
2
3
4
5
6
1
2
3
4
5
6
7
8
9
1
2
3
4
5
6
7
8
1
2
3
4
5
6
7
8
9
10
11
12
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
8
9
10
11
12
13
1
2
3
4
5
6
7
1
2
3
4
5
6
7
8
6
7
8
9
10
11
12
13
14
15
16
17
6
7
8
9
10
11
12
13
14
15
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
6
7
8
9
10
11
12
13
1
2
1
2
3
4
5
6
7
8
9
10
11
12
3
4
5
6
7
8
9
10
11
8
9
10
11
12
13
14
15
16
17
18
19
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
1
2
3
4
5
6
7
8
9
10
1
2
3
4
5
6
7
8
9
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
2
3
4
5
6
7
8
9
10
11
1
2
3
3
4
5
6
1
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
3
1
2
3
4
5
6
7
2
3
4
5
6
7
8
9
10
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
3
4
5
6
7
8
9
10
1
2
3
4
5
6
7
8
9
10
11
2
3
1
2
3
4
5
6
7
8
9
10
11
12
13
14
10
11
12
13
14
1
2
3
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
2
3
4
5
6
7
8
9
10
2
3
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
13
14
15
16
17
18
2
3
4
5
6
7
8
9
10
11
12
2
3
4
5
6
7
8
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
1
2
3
4
5
6
7
8
9
10
10
11
12
13
14
15
16
17
4
5
6
7
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
6
7
8
9
10
11
12
13
14
15
3
4
5
6
7
8
9
10
11
12
13
14
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
6
2
3
4
5
6
7
8
9
10
11
12
13
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
5
6
7
8
9
10
11
12
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
3
4
5
6
7
8
9
10
11
12
13
14
15
1
2
3
4
5
6
7
8
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
4
5
6
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
2
3
4
5
6
7
8
9
10
11
12
12
13
14
15
16
17
18
19
20
21
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
6
7
8
9
10
11
12
13
3
4
5
6
7
8
9
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
1
2
3
4
5
6
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
3
4
5
6
7
8
9
10
11
2
3
4
5
6
7
8
9
10
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
2
3
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
1
1
2
3
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
1
2
3
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
14
15
16
17
18
19
20
21
22
23
24
25
26
27
2
3
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
1
2
3
4
5
6
7
8
9
10
11
12
1
2
2
3
4
5
6
7
8
9
10
11
12
13
14
15
4
5
6
7
8
9
10
11
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
2
3
4
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
1
1
2
3
4
5
6
7
8
9
2
3
4
5
6
3
4
5
6
7
8
9
10
11
12
13
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
3
4
5
6
7
2
3
4
5
6
7
8
9
10
1
1
2
3
4
5
6
7
8
9
10
11
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
13
14
15
16
17
18
19
3
4
1
2
3
4
5
6
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
2
3
4
5
6
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
2
3
4
5
6
7
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
16
17
18
19
20
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
1
2
3
4
5
6
7
4
5
6
7
8
9
10
11
2
3
4
5
6
7
8
9
10
11
12
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
7
8
9
10
11
12
13
14
15
16
1
2
3
4
5
5
6
7
8
9
10
11
12
13
14
15
16
17
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
8
9
10
11
12
13
14
15
16
17
18
19
3
4
5
6
7
8
9
10
11
3
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
14
1
2
3
4
5
6
7
3
4
5
6
7
8
9
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
4
5
6
7
8
9
10
11
12
13
14
1
2
3
4
5
6
7
8
9
10
6
7
8
9
10
11
12
13
14
15
16
17
18
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
1
2
3
4
5
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
13
14
15
1
1
2
3
4
5
6
7
1
2
3
4
5
6
7
8
9
10
11
12
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
10
11
12
13
14
15
16
17
18
19
20
21
22
23
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
12
13
14
15
16
17
18
19
5
6
7
1
2
3
4
5
6
7
8
9
10
11
12
13
4
5
6
7
8
9
10
11
12
13
1
2
3
4
5
6
7
8
8
9
10
11
12
13
14
1
1
2
3
4
5
6
7
8
9
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
1
2
3
4
5
6
7
8
9
10
11
2
3
4
5
6
7
8
9
10
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
14
15
16
17
18
19
20
21
22
23
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
13
14
15
16
17
18
19
20
21
22
23
24
25
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
10
11
12
13
14
15
16
17
3
4
5
6
7
8
9
10
11
1
2
3
4
5
6
6
7
8
9
10
11
12
13
14
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
5
6
7
8
9
10
11
12
13
14
4
5
6
7
8
9
10
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
1
2
3
4
5
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
1
2
3
4
5
6
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
9
10
11
12
13
14
15
16
17
18
19
20
21
1
2
3
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
5
6
7
8
9
10
11
12
13
1
2
3
3
4
5
6
7
8
1
2
3
4
5
6
7
8
9
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
4
5
6
7
8
9
10
11
1
2
3
4
5
6
7
8
9
10
11
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
6
7
8
9
10
11
12
13
14
15
16
17
18
1
2
3
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
1
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
12
13
14
15
16
17
18
19
20
21
22
23
1
2
3
4
2
3
4
5
6
7
8
9
10
11
1
2
3
4
5
6
7
8
9
10
11
1
2
3
4
5
5
6
7
8
9
10
11
12
13
14
7
8
9
10
11
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
3
4
5
6
7
8
2
3
4
5
6
7
8
9
10
7
8
9
10
11
1
2
3
4
5
6
7
8
9
10
11
12
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
2
3
4
5
6
7
8
9
10
11
12
13
14
12
13
14
15
16
1
1
1
2
3
4
5
6
7
8
9
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
1
2
3
4
5
6
7
8
6
7
8
9
10
11
12
13
14
15
16
17
18
19
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
2
3
4
5
6
7
8
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
7
8
9
10
11
1
2
3
4
5
1
2
3
4
5
6
7
8
9
10
10
11
12
13
14
15
16
17
18
19
20
21
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
3
4
5
6
7
8
9
10
11
12
13
14
15
16
6
7
8
9
10
11
12
13
14
5
6
7
8
9
10
11
12
1
2
3
4
5
1
2
3
2
3
4
5
6
7
8
9
10
11
12
13
14
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
4
5
6
7
8
9
10
11
12
13
4
5
6
7
8
9
10
11
12
13
14
15
16
17
11
12
13
14
15
16
17
18
19
20
5
6
7
2
3
4
5
6
7
8
9
10
11
6
7
8
9
10
11
12
13
14
15
1
2
3
4
5
6
7
8
9
10
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
2
3
4
5
6
7
8
1
2
3
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
2
3
4
5
6
7
8
1
2
3
4
4
5
6
7
8
9
10
11
12
13
14
1
2
3
4
4
5
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
2
3
4
5
6
7
8
1
2
3
4
5
6
3
4
5
6
7
8
9
10
11
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
4
5
6
7
8
9
10
11
12
13
14
15
16
17
4
5
6
7
8
9
10
11
12
13
14
1
2
3
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
7
8
9
10
11
12
1
2
3
4
5
6
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
1
2
3
1
1
2
1
1
2
3
4
5
6
7
8
9
10
5
6
7
8
9
10
11
12
13
14
15
16
17
6
7
8
9
10
11
12
13
14
15
16
17
18
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
1
2
3
4
5
6
2
3
4
5
6
7
8
9
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
6
7
8
9
10
11
12
13
14
15
16
17
