idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,7.43253452561672e-06,0.0400077282218251,5,0.04,0.95,0.05,,,,,5579,432,421,0.00280666666666667,3.04986433243392e-05,1.57547555555556e-05,0,0,0,2,0
2,0.1,4.8119680495105e-08,0.0400001252993775,5,0.04,0.95,0.05,,,,,5563,453,434,0.00289333333333333,4.91311716822408e-12,1.67427555555556e-05,0,0,0,2,0
3,0.1,6.03263305165912e-06,0.0400063628668053,5,0.04,0.95,0.05,,,,,5600,421,399,0.00266,2.62613494994109e-05,1.41512e-05,0,0,0,2,0
4,0.1,0.221519006519214,0.0412059427568128,5,0.04,0.95,0.05,,,,,5573,444,425,0.00283333333333333,0.947015615131975,1.60555555555556e-05,0,0,0,2,0
5,0.1,8.36608188502459e-06,0.0400085723326034,5,0.04,0.95,0.05,,,,,5585,428,414,0.00276,3.54803323276639e-05,1.52352e-05,0,0,0,2,0
6,0.1,8.0197502571727e-06,0.0400082750721724,5,0.04,0.95,0.05,,,,,5558,458,441,0.00294,3.30210138227409e-05,8.6436e-06,0,0,0,1,0
7,0.1,1.59738896443016e-05,0.0400153549380968,5,0.04,0.95,0.05,,,,,5562,453,437,0.00291333333333333,6.68858608880828e-05,8.48751111111111e-06,0,0,0,1,0
8,0.1,1.0027290817743e-07,0.0400001367054697,5,0.04,0.95,0.05,,,,,5563,456,436,0.00290666666666667,1.19981824722899e-06,8.44871111111111e-06,0,0,0,1,0
9,0.1,1.97995313759089e-06,0.0400023182599185,5,0.04,0.95,0.05,,,,,5516,498,482,0.00321333333333333,8.22230030244681e-06,1.03255111111111e-05,0,0,0,1,0
10,0.1,8.02669349203205e-06,0.0400082443085397,5,0.04,0.95,0.05,,,,,5543,472,454,0.00302666666666667,3.4618782148306e-05,9.16071111111111e-06,0,0,0,1,0
