idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00460880194251586,0.0456769120410742,0.7,0.01,0.95,0.06,,,,,1451,5417,49,0.000326666666666667,1.96496010057857e-05,2.13422222222222e-07,0,0,0,2,0
2,0.1,0.0046579150447252,0.0457429087469626,0.7,0.01,0.95,0.06,,,,,1452,5415,48,0.00032,2.15956312749543e-05,2.048e-07,0,0,0,2,0
3,0.1,0.00468161681585263,0.0458959119516371,0.7,0.01,0.95,0.06,,,,,1461,5410,39,0.00026,2.17829092794998e-05,1.352e-07,0,0,0,2,0
4,0.1,0.00466315543501982,0.0457734544841237,0.7,0.01,0.95,0.06,,,,,1451,5418,49,0.000326666666666667,2.16583979573645e-05,2.13422222222222e-07,0,0,0,2,0
5,0.1,0.00466839672794671,0.0458181248964631,0.7,0.01,0.95,0.06,,,,,1448,5420,52,0.000346666666666667,2.16294376499455e-05,2.40355555555556e-07,0,0,0,2,0
6,0.1,0.00466358138589996,0.0457516529441487,0.7,0.01,0.95,0.06,,,,,1451,5418,49,0.000326666666666667,2.18220083828633e-05,1.06711111111111e-07,0,0,0,1,0
7,0.1,0.00466863553781065,0.045798111915031,0.7,0.01,0.95,0.06,,,,,1455,5412,45,0.0003,2.17715930719353e-05,9e-08,0,0,0,1,0
8,0.1,0.00465129552051354,0.0457313581719216,0.7,0.01,0.95,0.06,,,,,1449,5420,51,0.00034,2.13420361895727e-05,1.156e-07,0,0,0,1,0
9,0.1,0.00284668452936336,0.0461056003907808,0.7,0.01,0.95,0.06,,,,,1447,5419,53,0.000353333333333333,1.9424295122039e-08,1.24844444444444e-07,0,0,0,1,0
10,0.1,0.0046503821540159,0.0456772240725313,0.7,0.01,0.95,0.06,,,,,1456,5417,44,0.000293333333333333,2.16469255050446e-05,8.60444444444444e-08,0,0,0,1,0
