idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.2,0.00487613609232914,0.110975412012072,0.8,0.1,0.7,0.5,,,,,9262,7377,5738,0.0382533333333333,0.0272869358376998,0.00292663502222222,0,,0,0,2,0
2,0.2,0.00487568906322856,0.210974601722339,0.8,0.2,0.656,0.45,,,,,19133,12504,10867,0.0724466666666667,0.0272851816987387,0.0104970390222222,0,,0,0,2,0
3,0.2,0.00487556886505321,0.210974381569956,0.8,0.2,0.93,0.375,,,,,20243,11388,9757,0.0650466666666667,0.0272847304202765,0.00423106884444445,0,,0,0,1,0
4,0.2,0.00487562090825136,0.210974473727505,0.8,0.2,0.457,0.23,,,,,17124,14512,12876,0.08584,0.0272849541429169,0.0073685056,0,,0,0,1,0
5,0.2,0.00487496936055639,0.11097328692099,0.8,0.1,0.845,0.11,,,,,8935,7691,6065,0.0404333333333333,0.0272824490278896,0.00163485444444444,0,,0,0,1,0
