idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.266667410484371,0.2,19,0.2,0.6,0.15,,,,,96446,3553,3554,0.007108,0.00701756343379923,0.000101047328,0,0,0,2,0
1,1,0.266667410484371,0.2,19,0.2,0.6,0.15,,,,,96446,3553,3554,0.007108,0.00701756343379923,0.000101047328,0,0,0,2,0
