idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00340129102505421,0.0441256013007084,4,0.04,0.95,0.05,,,,,5410,589,588,0.00392,6.10625024613291e-05,3.07328e-05,0,0,0,2,0
2,0.1,1.93391115221481,0.0422903932075571,4,0.04,0.95,0.05,,,,,5392,600,605,0.00403333333333333,0.990570085720046,3.25355555555556e-05,0,0,0,2,0
3,0.1,2.92631462810124,0.0405613865048882,4,0.04,0.95,0.05,,,,,5418,582,580,0.00386666666666667,0.998466450784263,2.99022222222222e-05,0,0,0,2,0
4,0.1,3.96957381598162,0.0387705606359016,4,0.04,0.95,0.05,,,,,5414,580,583,0.00388666666666667,1.00248079776141,3.02123555555556e-05,0,0,0,2,0
5,0.1,0.456442739940458,0.0459811861076838,4,0.04,0.95,0.05,,,,,5470,532,530,0.00353333333333333,0.90047641411266,2.49688888888889e-05,0,0,0,2,0
6,0.1,0.00117550835815919,0.0412018704277141,4,0.04,0.95,0.05,,,,,5435,561,562,0.00374666666666667,0.000280367641508841,1.40375111111111e-05,0,0,0,1,0
7,0.1,4.62138597435766,0.0353392353129341,4,0.04,0.95,0.05,,,,,5427,572,572,0.00381333333333333,1.00810080317314,1.45415111111111e-05,0,0,0,1,0
8,0.1,0.000154194441035547,0.0401990550321824,4,0.04,0.95,0.05,,,,,5396,601,601,0.00400666666666667,3.27213878424999e-05,1.60533777777778e-05,0,0,0,1,0
9,0.1,4.68753753923897,0.0347195573881172,4,0.04,0.95,0.05,,,,,5370,627,628,0.00418666666666667,1.00905261249726,1.75281777777778e-05,0,0,0,1,0
10,0.1,3.99610526464063,0.038074214843934,4,0.04,0.95,0.05,,,,,5418,581,580,0.00386666666666667,1.00386276550107,1.49511111111111e-05,0,0,0,1,0
