idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00340129102505421,0.0441256013007084,4,0.04,0.95,0.05,,,,,5458,577,541,0.00360666666666667,6.10625024613291e-05,2.60160888888889e-05,0,0,0,2,0
2,0.1,1.93391115221481,0.0422903932075571,4,0.04,0.95,0.05,,,,,5387,645,612,0.00408,0.990570085720046,3.32928e-05,0,0,0,2,0
3,0.1,2.92631462810124,0.0405613865048882,4,0.04,0.95,0.05,,,,,5404,628,593,0.00395333333333333,0.998466450784263,3.12576888888889e-05,0,0,0,2,0
4,0.1,3.96957381598162,0.0387705606359016,4,0.04,0.95,0.05,,,,,5413,621,587,0.00391333333333333,1.00248079776141,3.06283555555556e-05,0,0,0,2,0
5,0.1,0.456442739940458,0.0459811861076838,4,0.04,0.95,0.05,,,,,5452,576,545,0.00363333333333333,0.90047641411266,2.64022222222222e-05,0,0,0,2,0
6,0.1,0.00117550835815919,0.0412018704277141,4,0.04,0.95,0.05,,,,,5433,599,567,0.00378,0.000280367641508841,1.42884e-05,0,0,0,1,0
7,0.1,4.62138597435766,0.0353392353129341,4,0.04,0.95,0.05,,,,,5415,618,582,0.00388,1.00810080317314,1.50544e-05,0,0,0,1,0
8,0.1,0.000154194441035547,0.0401990550321824,4,0.04,0.95,0.05,,,,,5426,607,573,0.00382,3.27213878424999e-05,1.45924e-05,0,0,0,1,0
9,0.1,4.68753753923897,0.0347195573881172,4,0.04,0.95,0.05,,,,,5390,640,609,0.00406,1.00905261249726,1.64836e-05,0,0,0,1,0
10,0.1,3.99610526464063,0.038074214843934,4,0.04,0.95,0.05,,,,,5367,668,630,0.0042,1.00386276550107,1.764e-05,0,0,0,1,0
