idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,469.571589877719,0.0206595698654399,5,0.1,0.6,0.15,,,,,14634,68,362,0.00241333333333333,1.00169106261478,1.16483555555556e-05,0,0,0,2,0
2,0.1,0.000259306930151936,0.100790792296275,5,0.1,0.75,0.4,,,,,14703,2,294,0.00196,5.69626220321136e-14,7.6832e-06,0,0,0,2,0
3,0.1,0.00111709116214449,0.106306050353501,5,0.1,0.55,0.3,,,,,14703,1,293,0.00195333333333333,3.0465019915893e-25,7.63102222222222e-06,0,0,0,2,0
4,0.1,0.0126810688758619,0.114934430380242,5,0.1,0.8,0.25,,,,,14703,2,295,0.00196666666666667,7.67955321100644e-06,7.73555555555555e-06,0,0,0,2,0
5,0.1,0.00129677139942178,0.103115549989095,5,0.1,0.65,0.5,,,,,14703,1,293,0.00195333333333333,3.68031655139497e-11,7.63102222222222e-06,0,0,0,2,0
6,0.1,0.00533336946948992,0.106073354089278,5,0.1,0.85,0.45,,,,,14703,1,293,0.00195333333333333,1.1336740199909e-05,3.81551111111111e-06,0,0,0,1,0
7,0.1,0.000888420703505262,0.101284204599694,5,0.1,0.7,0.1,,,,,13986,716,1014,0.00676,5.2760640615e-07,4.56976e-05,0,0,0,1,0
8,0.1,0.00319119806875719,0.1044550114,5,0.1,0.5,0.2,,,,,14687,17,310,0.00206666666666667,8.65195882004734e-07,4.27111111111111e-06,0,0,0,1,0
9,0.1,0.0121959079136025,0.114961220678899,5,0.1,0.9,0.35,,,,,14703,0,293,0.00195333333333333,4.70252793464781e-06,3.81551111111111e-06,0,0,0,1,0
10,0.1,0.00235425186438087,0.107157440180306,5,0.1,0.45,0.5,,,,,14704,1,293,0.00195333333333333,6.25890869980569e-14,3.81551111111111e-06,0,0,0,1,0
