idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.2,0.00488908836844726,0.110999496365027,1,0.1,0.7,0.5,,,,,10631,6048,4369,0.0291266666666667,0.0111133257627678,0.00169672542222222,0,,0,0,2,0
2,0.2,0.00479946807995296,0.210840912439129,1,0.2,0.656,0.45,,,,,21736,9937,8264,0.0550933333333333,0.0109157621091395,0.00607055075555556,0,,0,0,2,0
3,0.2,0.00492651136428846,0.211064587950886,1,0.2,0.93,0.375,,,,,22820,8850,7180,0.0478666666666667,0.0111998460861899,0.00229121777777778,0,,0,0,1,0
4,0.2,0.00490939696743507,0.211034463097364,1,0.2,0.457,0.23,,,,,19473,12197,10527,0.07018,0.0111619819266568,0.0049252324,0,,0,0,1,0
5,0.2,0.00485478602215589,0.110932696100454,1,0.1,0.845,0.11,,,,,10196,6475,4804,0.0320266666666667,0.0110659349028678,0.00102570737777778,0,,0,0,1,0
