idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.0547775083508517,0.0594059405940595,5,0.05,0.95,0.06,,,,,7247,1501,253,0.00168666666666667,0.179583090888166,5.68968888888889e-06,0,0,0,2,0
1,1,0.0547775083508517,0.0594059405940595,5,0.05,0.95,0.06,,,,,7247,1501,253,0.00168666666666667,0.179583090888166,5.68968888888889e-06,0,0,0,2,0
