idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.0859378858131926,0.125,10,0.125,0.98,0.14,,,,,60284,2239,2216,0.004432,0.00429689429065963,3.9285248e-05,0,0,0,2,0
1,1,0.0859378858131926,0.125,10,0.125,0.98,0.14,,,,,60284,2239,2216,0.004432,0.00429689429065963,3.9285248e-05,0,0,0,2,0
