idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,36.3204953283395,0.0650699109258108,3,0.1,0.6,0.15,,,,,13994,702,1005,0.0067,1.0057869907789,8.978e-05,0,0,0,2,0
2,0.1,0.00481683112710592,0.107163598732408,3,0.1,0.75,0.4,,,,,14637,60,361,0.00240666666666667,0.000133259884501086,1.15840888888889e-05,0,0,0,2,0
3,0.1,0.00177565990640541,0.103143458990173,3,0.1,0.55,0.3,,,,,14574,123,424,0.00282666666666667,2.43780382296326e-05,1.59800888888889e-05,0,0,0,2,0
4,0.1,35.2942588906422,0.074323144460744,3,0.1,0.8,0.25,,,,,14521,176,478,0.00318666666666667,1.0043745886719,2.03096888888889e-05,0,0,0,2,0
5,0.1,0.0136131158769996,0.117697955169377,3,0.1,0.65,0.5,,,,,14645,53,354,0.00236,0.000409571661446882,1.11392e-05,0,0,0,2,0
6,0.1,0.00127257849708826,0.102233343837502,3,0.1,0.85,0.45,,,,,14643,53,355,0.00236666666666667,2.67265838846141e-05,5.60111111111111e-06,0,0,0,1,0
7,0.1,27.362420466342,0.0837209625225747,3,0.1,0.7,0.1,,,,,13062,1633,1937,0.0129133333333333,1.00357602734496,0.000166754177777778,0,0,0,1,0
8,0.1,0.00404074486633291,0.105980787182195,3,0.1,0.5,0.2,,,,,14381,316,619,0.00412666666666667,0.000139044040399272,1.70293777777778e-05,0,0,0,1,0
9,0.1,0.00794477084634996,0.109953237501592,3,0.1,0.9,0.35,,,,,14616,80,382,0.00254666666666667,0.000543858427795964,6.48551111111111e-06,0,0,0,1,0
10,0.1,0.00126648400267494,0.110451224510361,3,0.1,0.45,0.5,,,,,14612,85,387,0.00258,3.13908561151292e-22,6.6564e-06,0,0,0,1,0
