idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000284274212324655,0.100181677675704,9,0.1,0.25,0.8,,,,,14999,698,0,0,1.00929333585505e-05,0,0,,0,0,2,0
2,0.1,0.00229770148458206,0.0564578871155183,9,0.02,0.65,0.95,,,,,3000,698,0,0,9.16249150635195e-125,0,0,,0,0,2,0
3,0.1,2.83438552810488e-08,0.100000023437841,9,0.1,0.2,0.45,,,,,14999,698,0,0,3.43391471256966e-07,0,0,,0,0,2,0
4,0.1,0.000857979546208646,0.0647492350653277,9,0.05,0.4,0.2,,,,,7500,697,0,0,4.12513675871369e-135,0,0,,0,0,2,0
5,0.1,0.000632689178763847,0.0504605168956193,9,0.05,0.845,0.1,,,,,7499,698,1,6.66666666666667e-06,2.04175569304511e-06,8.88888888888889e-11,0,,0,0,2,0
6,0.1,0.000113069624409228,0.0401654661656244,9,0.04,0.35,0.55,,,,,6000,698,0,0,3.63209209139046e-12,0,0,,0,0,1,0
7,0.1,0.247892989626595,0.199987226250513,9,0.2,0.6,0.15,,,,,27823,1851,2177,0.0145133333333333,1.00092795748717,0.000210636844444444,0,,0,0,1,0
8,0.1,0.000508813007206379,0.100365667158946,9,0.1,0.85,0.85,,,,,14999,698,0,0,2.4097020038092e-06,0,0,,0,0,1,0
9,0.1,1.01420776308157e-05,0.100311257244282,9,0.1,0.15,0.3,,,,,14999,697,0,0,1.2286997114362e-240,0,0,,0,0,1,0
10,0.1,10.6057108137915,0.186976066179599,9,0.2,0.45,0.75,,,,,29998,698,0,0,1.02235031320117,0,0,,0,0,1,0
