idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,64263.5397329708,0.0991496359606464,1,0.1,0.6,0.75,,,,,13391,1608,1609,0.0107266666666667,1.0000000264649,0.000230122755555556,0,0,0,2,0
2,0.1,60122.0679045857,0.101938991690457,1,0.1,0.5,0.85,,,,,13467,1532,1533,0.01022,0.999999935498172,0.0002088968,0,0,0,2,0
3,0.1,65868.215242358,0.0966583221037889,1,0.1,0.7,0.65,,,,,13531,1467,1469,0.00979333333333333,1.00000010146557,0.000191818755555556,0,0,0,2,0
4,0.1,52762.0806143984,0.103433206956195,1,0.1,0.45,0.9,,,,,13713,1286,1287,0.00858,0.999999869860828,0.0001472328,0,0,0,2,0
5,0.1,65038.3496782365,0.103309114751986,1,0.1,0.35,0.7,,,,,13929,1069,1071,0.00714,0.999999898241127,0.0001019592,0,0,0,2,0
6,0.1,66968.2307823551,0.0973164399818034,1,0.1,0.4,0.4,,,,,13274,1724,1726,0.0115066666666667,1.00000008014427,0.000132403377777778,0,0,0,1,0
7,0.1,0.000671620646346361,0.106371994924197,1,0.1,0.3,0.7,,,,,13874,1124,1126,0.00750666666666667,5.74473382794475e-09,5.63500444444444e-05,0,0,0,1,0
8,0.1,66150.4632968837,0.103343294252763,1,0.1,0.4,0.8,,,,,13669,1329,1331,0.00887333333333333,0.999999898918498,7.87360444444444e-05,0,0,0,1,0
9,0.1,68800.0562182506,0.0956289049010909,1,0.1,0.55,0.45,,,,,13197,1800,1803,0.01202,1.00000012706662,0.0001444804,0,0,0,1,0
10,0.1,68063.6112013888,0.09268243710777,1,0.1,0.45,0.25,,,,,12250,2748,2750,0.0183333333333333,1.00000021502132,0.000336111111111111,0,0,0,1,0
