idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,64263.5397329708,0.0991496359606464,1,0.1,0.6,0.75,,,,,13631,1367,1369,0.00912666666666667,1.0000000264649,0.000166592088888889,0,0,0,2,0
2,0.1,60122.0679045857,0.101938991690457,1,0.1,0.5,0.85,,,,,13661,1337,1339,0.00892666666666667,0.999999935498172,0.000159370755555556,0,0,0,2,0
3,0.1,65868.215242358,0.0966583221037889,1,0.1,0.7,0.65,,,,,13375,1623,1625,0.0108333333333333,1.00000010146557,0.000234722222222222,0,0,0,2,0
4,0.1,52762.0806143984,0.103433206956195,1,0.1,0.45,0.9,,,,,13621,1376,1379,0.00919333333333333,0.999999869860828,0.000169034755555556,0,0,0,2,0
5,0.1,65038.3496782365,0.103309114751986,1,0.1,0.35,0.7,,,,,13399,1599,1601,0.0106733333333333,0.999999898241127,0.000227840088888889,0,0,0,2,0
6,0.1,66968.2307823551,0.0973164399818034,1,0.1,0.4,0.4,,,,,13068,1929,1932,0.01288,1.00000008014427,0.0001658944,0,0,0,1,0
7,0.1,0.000671620646346361,0.106371994924197,1,0.1,0.3,0.7,,,,,13599,1398,1401,0.00934,5.74473382794475e-09,8.72356e-05,0,0,0,1,0
8,0.1,66150.4632968837,0.103343294252763,1,0.1,0.4,0.8,,,,,13968,1029,1032,0.00688,0.999999898918498,4.73344e-05,0,0,0,1,0
9,0.1,68800.0562182506,0.0956289049010909,1,0.1,0.55,0.45,,,,,13529,1468,1471,0.00980666666666667,1.00000012706662,9.61707111111111e-05,0,0,0,1,0
10,0.1,68063.6112013888,0.09268243710777,1,0.1,0.45,0.25,,,,,12270,2727,2730,0.0182,1.00000021502132,0.00033124,0,0,0,1,0
