idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,64263.5397329708,0.0991496359606464,1,0.1,0.6,0.75,,,,,13581,1417,1419,0.00946,1.0000000264649,0.0001789832,0,0,0,2,0
2,0.1,60122.0679045857,0.101938991690457,1,0.1,0.5,0.85,,,,,13550,1448,1450,0.00966666666666667,0.999999935498172,0.000186888888888889,0,0,0,2,0
3,0.1,65868.215242358,0.0966583221037889,1,0.1,0.7,0.65,,,,,13309,1688,1691,0.0112733333333333,1.00000010146557,0.000254176088888889,0,0,0,2,0
4,0.1,52762.0806143984,0.103433206956195,1,0.1,0.45,0.9,,,,,13441,1556,1559,0.0103933333333333,0.999999869860828,0.000216042755555556,0,0,0,2,0
5,0.1,65038.3496782365,0.103309114751986,1,0.1,0.35,0.7,,,,,13770,1227,1230,0.0082,0.999999898241127,0.00013448,0,0,0,2,0
6,0.1,66968.2307823551,0.0973164399818034,1,0.1,0.4,0.4,,,,,13258,1739,1742,0.0116133333333333,1.00000008014427,0.000134869511111111,0,0,0,1,0
7,0.1,0.000671620646346361,0.106371994924197,1,0.1,0.3,0.7,,,,,13729,1268,1271,0.00847333333333333,5.74473382794475e-09,7.17973777777778e-05,0,0,0,1,0
8,0.1,66150.4632968837,0.103343294252763,1,0.1,0.4,0.8,,,,,13744,1253,1256,0.00837333333333333,0.999999898918498,7.01127111111111e-05,0,0,0,1,0
9,0.1,68800.0562182506,0.0956289049010909,1,0.1,0.55,0.45,,,,,13383,1614,1617,0.01078,1.00000012706662,0.0001162084,0,0,0,1,0
10,0.1,68063.6112013888,0.09268243710777,1,0.1,0.45,0.25,,,,,12275,2722,2725,0.0181666666666667,1.00000021502132,0.000330027777777778,0,0,0,1,0
