idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.0859398992461728,0.125,3,0.125,0.98,0.14,,,,,55675,6848,6825,0.01365,0.0143233165410288,0.000372645,0,0,0,2,0
1,1,0.0859398992461728,0.125,3,0.125,0.98,0.14,,,,,55675,6848,6825,0.01365,0.0143233165410288,0.000372645,0,0,0,2,0
