idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.00571258005532528,0.0458256599601662,1.2,0.01,0.95,0.06,,,,,1493,5352,7,4.66666666666667e-05,2.90614020107937e-07,4.35555555555556e-09,0,0,0,2,0
2,0.1,0.00581452204202794,0.0458088604541172,1.2,0.01,0.95,0.06,,,,,1500,5342,0,0,3.81005434981968e-07,0,0,0,0,2,0
3,0.1,0.00583351480421685,0.0459545985605028,1.2,0.01,0.95,0.06,,,,,1495,5353,5,3.33333333333333e-05,3.76522155922928e-07,2.22222222222222e-09,0,0,0,2,0
4,0.1,0.00570870880819673,0.0457667118210889,1.2,0.01,0.95,0.06,,,,,1497,5350,3,2e-05,2.94880939993061e-07,8e-10,0,0,0,2,0
5,0.1,0.00573330764402739,0.0457462545109026,1.2,0.01,0.95,0.06,,,,,1496,5350,4,2.66666666666667e-05,3.17237400055359e-07,1.42222222222222e-09,0,0,0,2,0
6,0.1,0.00582171257665473,0.0458416373042567,1.2,0.01,0.95,0.06,,,,,1497,5350,3,2e-05,3.82817002482121e-07,4e-10,0,0,0,1,0
7,0.1,0.00571074702018876,0.0456350523676618,1.2,0.01,0.95,0.06,,,,,1496,5351,4,2.66666666666667e-05,3.1333397528991e-07,7.11111111111111e-10,0,0,0,1,0
8,0.1,0.00583830681704196,0.0458621259824716,1.2,0.01,0.95,0.06,,,,,1492,5351,8,5.33333333333333e-05,3.95888132634556e-07,2.84444444444444e-09,0,0,0,1,0
9,0.1,0.00577306825206578,0.04577814223323,1.2,0.01,0.95,0.06,,,,,1497,5342,3,2e-05,3.47044213658816e-07,4e-10,0,0,0,1,0
10,0.1,0.00574749824507762,0.0457522164202927,1.2,0.01,0.95,0.06,,,,,1498,5357,2,1.33333333333333e-05,3.28358531912085e-07,1.77777777777778e-10,0,0,0,1,0
