idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.2,0.00487559275367321,0.110974448200531,0.6,0.1,0.7,0.5,,,,,7700,8932,7300,0.0486666666666667,0.0671333587328804,0.00473688888888889,0,,0,0,2,0
2,0.2,0.00487557344052451,0.210974420317338,0.6,0.2,0.656,0.45,,,,,15885,15741,14115,0.0941,0.0671331011586283,0.01770962,0,,0,0,2,0
3,0.2,0.00487558614141466,0.210974440456354,0.6,0.2,0.93,0.375,,,,,16887,14734,13113,0.08742,0.0671332407688655,0.0076422564,0,,0,0,1,0
4,0.2,0.00487557337571377,0.210974420895475,0.6,0.2,0.457,0.23,,,,,14214,17407,15786,0.10524,0.0671330891955711,0.0110754576,0,,0,0,1,0
5,0.2,0.00487557961208773,0.110974426083164,0.6,0.1,0.845,0.11,,,,,7412,9204,7588,0.0505866666666667,0.0671332354211529,0.00255901084444444,0,,0,0,1,0
