idx,clientVars,period,p,q,delay,theoretical_vwd_rate,theoretical_wld_rate,theoretical_dbldf_rate,vwd_deficit,packet_deadline_array,delay_time_array,mc,channel_states,mu,activations,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,weight,aoi_lambda
1,5.78593386438169e-09,21,0.912278308291233,0.15,1,79.0739044235768,,,,,,,,0.047619061706205,,,,,,0,1,0.0144772469696853
2,5.7859339769973e-09,21,0.815854363317252,0.134145636682748,1,50.2161584807074,,,,,,,,0.0476190416634798,,,,,,0,1,0.0248656286964076
3,5.78593386100862e-09,21,0.794384511651008,0.130615488348992,1,46.1791802421156,,,,,,,,0.0476190374339937,,,,,,0,1,0.0276402088340791
4,5.78593394541031e-09,21,0.772914659984765,0.127085340015235,1,38.4300819592539,,,,,,,,0.0476190695397737,,,,,,0,1,0.0351740060508414
5,5.78593394695631e-09,21,0.751444808318521,0.123555191681478,1,31.6819222636301,,,,,,,,0.0476190274146956,,,,,,0,1,0.0461213840800764
6,5.78593401600881e-09,21,0.729974956652278,0.120025043347722,1,54.3243926512225,,,,,,,,0.0476190419450065,,,,,,0,1,0.022560942117776
7,5.78593392423749e-09,21,0.708505104986034,0.116494895013965,1,30.4357307221028,,,,,,,,0.0476190849166769,,,,,,0,1,0.0489338831867623
8,5.78593399312669e-09,21,0.687035253319791,0.112964746680209,1,156.424253724712,,,,,,,,0.0476190101422152,,,,,,0,1,0.00682947011653857
9,5.78593360154061e-09,21,0.665565401653547,0.109434598346452,1,157.304956911424,,,,,,,,0.0476190458491702,,,,,,0,1,0.0067886378861749
10,5.7859280660514e-09,21,0.644095549987304,0.105904450012696,1,63.7918219651891,,,,,,,,0.04761905557926,,,,,,0,1,0.0185901862876936
11,0.000524138560040478,21,0.622625698321061,0.102374301678939,9,3.93103920030359e-05,,,,,,,,0.0476190476190476,,,,,,0,1.3103464001012e-07,0.0277299443945795
12,0.000533000510766582,21,0.601155846654817,0.0988441533451827,14,2.66500255383291e-05,,,,,,,,0.0476190476190476,,,,,,0,3.94815193160431e-08,0.00864369392613867
13,0.000527078273481932,21,0.579685994988574,0.0953140050114262,20,1.97654352555724e-05,,,,,,,,0.0476190476190476,,,,,,0,1.64711960463104e-08,0.0367050370784579
14,0.000536600158064513,21,0.55821614332233,0.0917838566776697,24,1.60980047419354e-05,,,,,,,,0.0476190476190476,,,,,,0,8.58560252903221e-09,0.0439774795845337
15,0.000537306561080116,21,0.536746291656087,0.0882537083439131,29,1.34326640270029e-05,,,,,,,,0.0476190476190476,,,,,,0,4.97506075074181e-09,0.0460518862313728
16,0.000533690636503519,21,0.515276439989843,0.0847235600101566,34,1.14362279250754e-05,,,,,,,,0.0476190476190476,,,,,,0,3.11189875512256e-09,0.0236896554496358
17,0.000537359700745372,21,0.4938065883236,0.0811934116764001,39,1.00754943889757e-05,,,,,,,,0.0476190476190476,,,,,,0,2.09906133103661e-09,0.0250263760137682
18,0.000529450921211976,21,0.472336736657356,0.0776632633426435,44,8.8241820201996e-06,,,,,,,,0.0476190476190476,,,,,,0,1.45254025023862e-09,0.0278174208718503
19,0.000531638573902384,21,0.450866884991113,0.074133115008887,50,7.97457860853575e-06,,,,,,,,0.0476190476190476,,,,,,0,1.06327714780477e-09,0.0445839879978843
20,0.000537133935627751,21,0.429397033324869,0.0706029666751305,54,7.32455366765115e-06,,,,,,,,0.0476190476190476,,,,,,0,8.0711335180729e-10,0.0289700999776036
