idx,beta,clientVars,mu,delay,lambda,p,q,packet_time_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,packet_deadline_array,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.2,0.00495042241951601,0.111119027820637,1.4,0.1,0.7,0.5,,,,,11865,4809,3134,0.0208933333333333,0.00185658889365704,0.000873062755555556,0,,0,0,2,0
2,0.2,0.00445706537931471,0.210167882479103,1.4,0.2,0.656,0.45,,,,,24326,7348,5674,0.0378266666666667,0.00168224351393037,0.00286171342222222,0,,0,0,2,0
3,0.2,0.00497539065994193,0.211159058301604,1.4,0.2,0.93,0.375,,,,,25266,6399,4734,0.03156,0.00187343452016452,0.0009960336,0,,0,0,1,0
4,0.2,0.00508368408756316,0.211363113477662,1.4,0.2,0.457,0.23,,,,,22131,9534,7869,0.05246,0.00191393376532166,0.0027520516,0,,0,0,1,0
5,0.2,0.00492656850022714,0.111063073873855,1.4,0.1,0.845,0.11,,,,,11427,5239,3573,0.02382,0.00185909794031889,0.0005673924,0,,0,0,1,0
