idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000338765972693094,0.106042162022201,0.5,0.1,0.6,0.75,,,,,7799,7198,7201,0.0480066666666667,1.79477753650226e-08,0.00460928008888889,0,0,0,2,0
2,0.1,0.000348060038410744,0.106208284213653,0.5,0.1,0.5,0.85,,,,,7605,7392,7395,0.0493,1.79294740523886e-08,0.00486098,0,0,0,2,0
3,0.1,0.000330440405664574,0.105893653496954,0.5,0.1,0.7,0.65,,,,,7132,7865,7868,0.0524533333333333,1.79486107246813e-08,0.00550270435555556,0,0,0,2,0
4,0.1,0.000353123209980674,0.106298442130164,0.5,0.1,0.45,0.9,,,,,7041,7956,7959,0.05306,1.79372422672918e-08,0.0056307272,0,0,0,2,0
5,0.1,78611.6565975032,0.0452638374386269,0.5,0.1,0.35,0.7,,,,,7077,7920,7923,0.05282,1.00000069628582,0.0055799048,0,0,0,2,0
6,0.1,0.000332634502655461,0.105933313493187,0.5,0.1,0.4,0.4,,,,,7347,7650,7653,0.05102,1.79202171264377e-08,0.0026030404,0,0,0,1,0
7,0.1,0.000358027330347829,0.106385648067673,0.5,0.1,0.3,0.7,,,,,7372,7624,7628,0.0508533333333333,1.79505663447934e-08,0.00258606151111111,0,0,0,1,0
8,0.1,0.000353075048208719,0.106297563590616,0.5,0.1,0.4,0.8,,,,,7630,7367,7370,0.0491333333333333,1.79382333355418e-08,0.00241408444444444,0,0,0,1,0
9,0.1,0.000327293999460968,0.105837627184685,0.5,0.1,0.55,0.45,,,,,7775,7221,7225,0.0481666666666667,1.79435545850447e-08,0.00232002777777778,0,0,0,1,0
10,0.1,0.000318004824372572,0.105671810992936,0.5,0.1,0.45,0.25,,,,,7153,7843,7847,0.0523133333333333,1.79511251450284e-08,0.00273668484444445,0,0,0,1,0
