idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000338765972693094,0.106042162022201,0.5,0.1,0.6,0.75,,,,,7556,7443,7444,0.0496266666666667,1.79477753650226e-08,0.00492561208888889,0,0,0,2,0
2,0.1,0.000348060038410744,0.106208284213653,0.5,0.1,0.5,0.85,,,,,8133,6865,6867,0.04578,1.79294740523886e-08,0.0041916168,0,0,0,2,0
3,0.1,0.000330440405664574,0.105893653496954,0.5,0.1,0.7,0.65,,,,,8126,6872,6874,0.0458266666666667,1.79486107246813e-08,0.00420016675555556,0,0,0,2,0
4,0.1,0.000353123209980674,0.106298442130164,0.5,0.1,0.45,0.9,,,,,8384,6614,6616,0.0441066666666667,1.79372422672918e-08,0.00389079608888889,0,0,0,2,0
5,0.1,78611.6565975032,0.0452638374386269,0.5,0.1,0.35,0.7,,,,,7909,7089,7091,0.0472733333333333,1.00000069628582,0.00446953608888889,0,0,0,2,0
6,0.1,0.000332634502655461,0.105933313493187,0.5,0.1,0.4,0.4,,,,,6878,8120,8122,0.0541466666666667,1.79202171264377e-08,0.00293186151111111,0,0,0,1,0
7,0.1,0.000358027330347829,0.106385648067673,0.5,0.1,0.3,0.7,,,,,6740,8258,8260,0.0550666666666667,1.79505663447934e-08,0.00303233777777778,0,0,0,1,0
8,0.1,0.000353075048208719,0.106297563590616,0.5,0.1,0.4,0.8,,,,,6425,8573,8575,0.0571666666666667,1.79382333355418e-08,0.00326802777777778,0,0,0,1,0
9,0.1,0.000327293999460968,0.105837627184685,0.5,0.1,0.55,0.45,,,,,6898,8100,8102,0.0540133333333333,1.79435545850447e-08,0.00291744017777778,0,0,0,1,0
10,0.1,0.000318004824372572,0.105671810992936,0.5,0.1,0.45,0.25,,,,,7004,7993,7996,0.0533066666666667,1.79511251450284e-08,0.00284160071111111,0,0,0,1,0
