idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000338765972693094,0.106042162022201,0.5,0.1,0.6,0.75,,,,,6801,8197,8199,0.05466,1.79477753650226e-08,0.0059754312,0,0,0,2,0
2,0.1,0.000348060038410744,0.106208284213653,0.5,0.1,0.5,0.85,,,,,6752,8245,8248,0.0549866666666667,1.79294740523886e-08,0.00604706702222222,0,0,0,2,0
3,0.1,0.000330440405664574,0.105893653496954,0.5,0.1,0.7,0.65,,,,,7234,7763,7766,0.0517733333333333,1.79486107246813e-08,0.00536095608888889,0,0,0,2,0
4,0.1,0.000353123209980674,0.106298442130164,0.5,0.1,0.45,0.9,,,,,7427,7570,7573,0.0504866666666667,1.79372422672918e-08,0.00509780702222222,0,0,0,2,0
5,0.1,78611.6565975032,0.0452638374386269,0.5,0.1,0.35,0.7,,,,,7963,7034,7037,0.0469133333333333,1.00000069628582,0.00440172168888889,0,0,0,2,0
6,0.1,0.000332634502655461,0.105933313493187,0.5,0.1,0.4,0.4,,,,,8009,6988,6991,0.0466066666666667,1.79202171264377e-08,0.00217218137777778,0,0,0,1,0
7,0.1,0.000358027330347829,0.106385648067673,0.5,0.1,0.3,0.7,,,,,8256,6741,6744,0.04496,1.79505663447934e-08,0.0020214016,0,0,0,1,0
8,0.1,0.000353075048208719,0.106297563590616,0.5,0.1,0.4,0.8,,,,,7846,7151,7154,0.0476933333333333,1.79382333355418e-08,0.00227465404444444,0,0,0,1,0
9,0.1,0.000327293999460968,0.105837627184685,0.5,0.1,0.55,0.45,,,,,7046,7951,7954,0.0530266666666667,1.79435545850447e-08,0.00281182737777778,0,0,0,1,0
10,0.1,0.000318004824372572,0.105671810992936,0.5,0.1,0.45,0.25,,,,,6609,8387,8391,0.05594,1.79511251450284e-08,0.0031292836,0,0,0,1,0
