idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000338765972693094,0.106042162022201,0.5,0.1,0.6,0.75,,,,,6686,8311,8314,0.0554266666666667,1.79477753650226e-08,0.00614423075555556,0,0,0,2,0
2,0.1,0.000348060038410744,0.106208284213653,0.5,0.1,0.5,0.85,,,,,7320,7677,7680,0.0512,1.79294740523886e-08,0.00524288,0,0,0,2,0
3,0.1,0.000330440405664574,0.105893653496954,0.5,0.1,0.7,0.65,,,,,8541,6456,6459,0.04306,1.79486107246813e-08,0.0037083272,0,0,0,2,0
4,0.1,0.000353123209980674,0.106298442130164,0.5,0.1,0.45,0.9,,,,,8913,6084,6087,0.04058,1.79372422672918e-08,0.0032934728,0,0,0,2,0
5,0.1,78611.6565975032,0.0452638374386269,0.5,0.1,0.35,0.7,,,,,8901,6096,6099,0.04066,1.00000069628582,0.0033064712,0,0,0,2,0
6,0.1,0.000332634502655461,0.105933313493187,0.5,0.1,0.4,0.4,,,,,7479,7518,7521,0.05014,1.79202171264377e-08,0.0025140196,0,0,0,1,0
7,0.1,0.000358027330347829,0.106385648067673,0.5,0.1,0.3,0.7,,,,,7337,7660,7663,0.0510866666666667,1.79505663447934e-08,0.00260984751111111,0,0,0,1,0
8,0.1,0.000353075048208719,0.106297563590616,0.5,0.1,0.4,0.8,,,,,6150,8847,8850,0.059,1.79382333355418e-08,0.003481,0,0,0,1,0
9,0.1,0.000327293999460968,0.105837627184685,0.5,0.1,0.55,0.45,,,,,6128,8869,8872,0.0591466666666667,1.79435545850447e-08,0.00349832817777778,0,0,0,1,0
10,0.1,0.000318004824372572,0.105671810992936,0.5,0.1,0.45,0.25,,,,,6610,8386,8390,0.0559333333333333,1.79511251450284e-08,0.00312853777777778,0,0,0,1,0
