idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,0.1,0.000338765972693094,0.106042162022201,0.5,0.1,0.6,0.75,,,,,8328,6670,6672,0.04448,1.79477753650226e-08,0.0039569408,0,0,0,2,0
2,0.1,0.000348060038410744,0.106208284213653,0.5,0.1,0.5,0.85,,,,,7676,7322,7324,0.0488266666666667,1.79294740523886e-08,0.00476808675555556,0,0,0,2,0
3,0.1,0.000330440405664574,0.105893653496954,0.5,0.1,0.7,0.65,,,,,6546,8452,8454,0.05636,1.79486107246813e-08,0.0063528992,0,0,0,2,0
4,0.1,0.000353123209980674,0.106298442130164,0.5,0.1,0.45,0.9,,,,,6256,8742,8744,0.0582933333333333,1.79372422672918e-08,0.00679622542222222,0,0,0,2,0
5,0.1,78611.6565975032,0.0452638374386269,0.5,0.1,0.35,0.7,,,,,6058,8940,8942,0.0596133333333333,1.00000069628582,0.00710749902222222,0,0,0,2,0
6,0.1,0.000332634502655461,0.105933313493187,0.5,0.1,0.4,0.4,,,,,7080,7917,7920,0.0528,1.79202171264377e-08,0.00278784,0,0,0,1,0
7,0.1,0.000358027330347829,0.106385648067673,0.5,0.1,0.3,0.7,,,,,7412,7586,7588,0.0505866666666667,1.79505663447934e-08,0.00255901084444444,0,0,0,1,0
8,0.1,0.000353075048208719,0.106297563590616,0.5,0.1,0.4,0.8,,,,,8469,6528,6531,0.04354,1.79382333355418e-08,0.0018957316,0,0,0,1,0
9,0.1,0.000327293999460968,0.105837627184685,0.5,0.1,0.55,0.45,,,,,8638,6359,6362,0.0424133333333333,1.79435545850447e-08,0.00179889084444444,0,0,0,1,0
10,0.1,0.000318004824372572,0.105671810992936,0.5,0.1,0.45,0.25,,,,,7449,7548,7551,0.05034,1.79511251450284e-08,0.0025341156,0,0,0,1,0
