idx,beta,clientVars,mu,delay,lambda,p,q,packet_deadline_array,delay_time_array,mc,channel_states,A_t,U_t,D_t,tot_interrupt_rate,theoretical_interrupt_rate,qoe_penalty,vwd_deficit,avg_tot_interrupt_rate,avg_interrupt_over_runs,qoe_penalty_constant,activations
1,1,0.583333731314125,0.5,10,0.5,0.3,0.3,,,,,235810,13223,14188,0.028376,0.0291666865657063,0.001610394752,0,0,0,2,0
1,1,0.583333731314125,0.5,10,0.5,0.3,0.3,,,,,235810,13223,14188,0.028376,0.0291666865657063,0.001610394752,0,0,0,2,0
